,medianA,medianB,pvalue,pvalue_adj
fru,0.0,10.1545302449,5.13445780758e-06,0.0796970540892
fas,0.0,5.71714781948,7.09569794446e-06,0.110139423494
GILT3,8.89537273251,0.0,7.09569794446e-06,0.110139423494
rgn,10.8985460077,6.12111423824,1.75893739454e-05,0.27302226238
CR41535,5.9564811193,6.8459036568,1.82922767695e-05,0.283932720016
beat-IIa,8.54700599398,0.0,1.87923035691e-05,0.291694136
Eip93F,0.0,5.56198628905,1.87923035691e-05,0.291694136
br,0.0,9.46470619044,2.08338413307e-05,0.323382885135
pxb,0.0,9.99278658611,2.17621775141e-05,0.337792519373
drl,3.73930477161,11.0764849362,2.2595776672e-05,0.350731645504
ab,8.20968294692,0.0,3.11543104412e-05,0.483577206668
28SrRNA-Psi:CR40596,6.17737386007,7.28569239688,3.82914473375e-05,0.594359845572
CG3726,0.0,6.9374552879,3.92892831811e-05,0.609848253538
beat-VI,0.0,8.45615146557,5.78208106649e-05,0.897494623141
CG34393,0.0,7.93603356999,6.2654363942e-05,0.972521037107
ytr,0.0,7.85762459039,7.39782380629e-05,1.14829021121
CG43707,0.0,7.34574805385,7.39782380629e-05,1.14829021121
Hsromega,9.75673502022,12.0500624611,7.78979465439e-05,1.20913192626
MRE16,9.17113372293,4.9629112793,7.78979465439e-05,1.20913192626
Octbeta3R,0.0,4.27600025908,8.37425492817e-05,1.29985184995
Pax,3.54259463693,10.5331569478,0.000110207004978,1.71063313127
Pxn,9.52296356374,3.53726299296,0.000115606413363,1.79444274822
ATPsynO,9.79321127786,8.79526896838,0.000123103116411,1.91080657294
cpo,10.7481244294,11.6363782492,0.000154022352814,2.39073496038
CG42747,0.0,7.78282971731,0.000191427754366,2.97134160328
Dd,0.0,2.9186738157,0.000191695863289,2.97550318997
CR41620,1.08669528778,0.0,0.000191695863289,2.97550318997
RpII215,2.39504377125,0.0,0.000191695863289,2.97550318997
CR40668,4.36209109301,5.33068055378,0.000192101013517,2.98179193182
l(3)L1231,0.0,9.01034660489,0.000202898452929,3.14938978637
Spred,0.0,6.50397076577,0.000208948864483,3.24330427451
CG3800,9.28285507807,7.64629580364,0.000238840864478,3.70728789844
Hsp70Bc,0.0,4.10481405178,0.000289872476541,4.49940058086
ND-AGGG,5.88311360371,3.26829992316,0.000295206040972,4.58218816797
mt:ATPase8,3.94308376572,3.0662378159,0.000296021072947,4.59483909429
CG30172,8.90723479369,7.45081278417,0.000296021072947,4.59483909429
CG13364,8.15227470389,5.99539057242,0.000296021072947,4.59483909429
RpL12,7.79361090497,6.82904050412,0.000296021072947,4.59483909429
Fas2,6.87664926638,10.5038852696,0.000356065705973,5.52685188811
sun,6.89997611467,3.43213095765,0.000365740995907,5.67703173847
Neb-cGP,7.83968567461,5.67920677561,0.000365740995907,5.67703173847
tsr,11.3372649806,9.96548063776,0.000365740995907,5.67703173847
mt:ATPase6,8.82885330844,7.59695827969,0.000365740995907,5.67703173847
RpL35,8.38923621635,6.48904502821,0.000365740995907,5.67703173847
RpL39,8.16591746174,5.4232524731,0.000365740995907,5.67703173847
Argk,10.8999036156,9.63144084583,0.000365740995907,5.67703173847
CG32581,5.26705274722,0.0,0.000401100451324,6.22588120545
pyd,2.11491492722,8.31797547207,0.000410945679018,6.37869882972
Toll-6,5.76735853132,9.95666052323,0.000445826278835,6.92011550008
CG13993,6.30666432463,3.76186253255,0.000449304376389,6.9741025303
lola,8.31678927667,10.2473057275,0.00045046779818,6.99216116335
CG5446,8.80983764245,6.43394032335,0.00045046779818,6.99216116335
Cow,8.32964375472,9.9161724856,0.00045046779818,6.99216116335
RpS26,8.45328392141,6.47263920098,0.00045046779818,6.99216116335
28SrRNA-Psi:CR45859,5.84270963291,6.44752500938,0.00045046779818,6.99216116335
RpL18A,10.0836552342,8.89006857332,0.00045046779818,6.99216116335
mub,8.36267077404,10.330019884,0.00045046779818,6.99216116335
