symbol,medianA,medianB,pvalue,pvalue_adj
dpr15,0.0,8.83336700543,5.13445780758e-06,0.0796970540892
DIP-eta,0.0,9.76571779651,5.13445780758e-06,0.0796970540892
fru,0.0,9.59316077247,7.09569794446e-06,0.110139423494
GV1,9.45077113859,0.0,7.09569794446e-06,0.110139423494
klg,0.0,9.61454706276,1.11685890367e-05,0.173358839028
CG30089,6.70386216057,0.0,1.22446437935e-05,0.190061360963
CG42339,0.0,10.8561093606,1.46238770616e-05,0.22699181975
ara,8.60803348877,0.0,1.87923035691e-05,0.291694136
PVRAP,6.05611563412,0.0,3.03089062316e-05,0.470454842527
C15,10.1712697756,0.0,3.03089062316e-05,0.470454842527
caup,7.97756549096,0.0,3.03089062316e-05,0.470454842527
hth,9.79836045648,11.1974552168,3.82914473375e-05,0.594359845572
twz,11.41158199,9.12901498946,6.08385738294e-05,0.94433634298
DIP-theta,0.0,7.86130674815,6.2654363942e-05,0.972521037107
TrissinR,0.0,7.69870974491,6.2654363942e-05,0.972521037107
IP3K2,0.0,8.68843886477,6.2654363942e-05,0.972521037107
Cow,3.1607421482,9.60139062765,9.19345635454e-05,1.42700829535
CG31997,0.0,8.17104651969,0.000105103273193,1.6314130065
beat-VI,0.0,7.83585005063,0.00011600356004,1.80060725894
CG42342,7.83806567701,10.8036908399,0.000123103116411,1.91080657294
Ten-m,6.26812726564,0.0,0.000129502823541,2.01014282701
Toll-6,9.9389848504,7.45851272128,0.000149416648845,2.31924522337
sda,0.0,5.70133996314,0.000151723321511,2.3550493965
CG33543,0.0,10.1539917035,0.000162360448308,2.52015887864
otk,7.6501324263,0.0,0.000162360448308,2.52015887864
GstZ2,8.62523271249,0.0,0.00016663424449,2.58649674297
Ktl,0.0,9.09012932139,0.000166728382707,2.58795795638
bru-3,7.98417316677,0.0,0.000186449746378,2.89407296328
Ca-alpha1T,7.73947531081,0.0,0.000191427754366,2.97134160328
run,7.72879274585,0.0,0.000191695863289,2.97550318997
beat-Va,6.62497690992,0.0,0.000191695863289,2.97550318997
acj6,6.41275844428,0.0,0.000191695863289,2.97550318997
rgn,0.0,8.35796701263,0.00019433835008,3.01651986994
nAChRalpha2,6.94097471969,11.0494030629,0.000232116999732,3.60292006985
dpr6,8.82723858043,0.0,0.000324921862813,5.04343715458
sxc,7.08462765015,0.0,0.000359671675717,5.58282375049
CG14762,10.5014073089,9.10658490482,0.000365740995907,5.67703173847
CCKLR-17D3,9.29486049133,0.0,0.000386116522864,5.99330066789
GstD1,0.0,8.4494649117,0.000401100451324,6.22588120545
apt,0.0,9.41446035604,0.000403173249831,6.25805518388
Hsp26,11.3398906401,12.1363717635,0.00045046779818,6.99216116335
Dh44-R1,0.0,8.44931602577,0.000468514203725,7.27227747022
Teh1,6.58613229983,0.0,0.0004986200163,7.73957989301
CG4629,4.80450468052,0.0,0.000505276606553,7.84290348691
Scp2,0.0,5.9678427879,0.000542166280837,8.41550501115
Fife,0.0,3.87441046521,0.000542166280837,8.41550501115
CG31814,4.49684621393,0.0,0.000542166280837,8.41550501115
CG12065,0.0,6.71206852918,0.000542166280837,8.41550501115
Gprk2,8.56641652291,6.24877032748,0.000547573038485,8.49942870336
pros,11.561619183,10.4643017176,0.00055308909204,8.58504888665
CG14207,0.0,7.96820577032,0.000608105492195,9.43901344985
nAChRalpha1,0.0,6.79031396596,0.000673809488881,10.4588708864
mspo,0.0,7.01188857165,0.000755145951111,11.7213754531
28SrRNA-Psi:CR45851,1.16006907206,0.0,0.000792514928053,12.3014167132
AsnRS,2.31626847411,9.09228973346,0.000927243614384,14.3926753825
nmo,9.5339830442,8.25524692506,0.00100475242783,15.5957671848
Strip,7.19533446819,0.0,0.00112099897716,17.4001461234
glob1,8.92839072873,2.03836247524,0.00112748770879,17.5008642158
CR44978,7.45974640461,2.00170235195,0.00112748770879,17.5008642158
CG8248,8.35836417231,0.0,0.00112871004054,17.5198372493
CG32204,0.0,5.79441468211,0.00126291265293,19.6029301988
CG11221,4.85902845546,0.0,0.00142779274305,22.1621989576
Trim9,5.1991428867,0.0,0.00142779274305,22.1621989576
CG11768,1.48620808703,0.0,0.00142779274305,22.1621989576
CG9896,0.0,7.34387768548,0.00142779274305,22.1621989576
sdt,0.0,3.71531155171,0.00142779274305,22.1621989576
Pvr,0.0,1.20053797943,0.00142779274305,22.1621989576
CG32006,0.0,4.56027326206,0.00142779274305,22.1621989576
cdm,1.72392550829,0.0,0.00142779274305,22.1621989576
CG32354,0.0,7.37271200421,0.00142779274305,22.1621989576
Ptp99A,7.71299585786,5.14310021628,0.00146972308396,22.8130417092
Tctp,10.4902407408,9.86997721294,0.00147282307527,22.8611597743
Bsg,8.98702052068,7.43660833569,0.00147282307527,22.8611597743
rdo,8.84235180545,1.24324602945,0.00148723147035,23.0848068828
heph,6.48690470695,0.0,0.00151213077469,23.4712938847
sano,5.66182775775,0.0,0.00156917424068,24.3567225639
bsf,7.66791256563,0.0,0.00161732083694,25.1040540309
CG5382,7.91472581143,2.41682023558,0.00179822645201,27.9120709882
cpo,11.6817159846,10.9165195826,0.00213238245702,33.0988404978
Srp54,5.59743090792,9.19735039905,0.00218053624123,33.8462835364
mAChR-A,7.68618210858,0.0,0.00237816800051,36.9139237038
CCKLR-17D1,4.93480026905,0.0,0.00239300692391,37.1442534729
nAChRalpha3,6.94009790622,0.0,0.00242461696602,37.6349045466
CG30463,0.0,5.66296119182,0.00252281894047,39.159195594
CG5191,6.76791642803,0.0,0.00252281894047,39.159195594
CG42541,9.16113699219,6.17518479863,0.00253472786605,39.3440459369
beat-Vb,7.09496175837,0.0,0.00255244743278,39.6190890516
Ten-a,6.67385102264,7.96660084445,0.0025539527125,39.6424540034
CG31221,8.12508192281,3.51888592311,0.00261422729693,40.578036103
M1BP,0.0,5.94480120769,0.00278672611851,43.2555628115
CG6867,8.68586318179,0.0,0.00286910496103,44.534247205
CG31145,0.0,8.19143344939,0.00291155513335,45.1931587799
Cngl,5.46360247983,7.03376236533,0.00299439011492,46.4789233637
CG13298,8.49804871706,7.10159440553,0.00304394018393,47.248039535
Tina-1,8.66508235099,9.21166092844,0.00304947296561,47.3339193722
CG31676,10.8365857854,11.372459636,0.00304947296561,47.3339193722
Rim2,3.03461967335,0.0,0.00319987388694,49.6684424731
PyK,8.60492975736,0.0,0.00319987388694,49.6684424731
CycJ,0.0,0.827276820725,0.00352705120034,54.7468887317
tsh,0.0,3.01802529242,0.00352705120034,54.7468887317
dpr3,1.82099787877,0.0,0.00352705120034,54.7468887317
Adk1,0.429296339993,0.0,0.00352705120034,54.7468887317
CG5004,0.59088758484,0.0,0.00352705120034,54.7468887317
CG34354,1.8171233438,0.0,0.00352705120034,54.7468887317
metl,0.0,2.33632081146,0.00352705120034,54.7468887317
Tsp5D,0.0,1.92981450249,0.00352705120034,54.7468887317
Neto,0.0,0.507532030115,0.00352705120034,54.7468887317
DIP-delta,1.07969868814,0.0,0.00352705120034,54.7468887317
NfI,0.429335811418,0.0,0.00352705120034,54.7468887317
CG8204,0.0,1.02349942597,0.00352705120034,54.7468887317
Sod,10.3872651854,11.0103133592,0.0036299774941,56.3445106633
Arl5,6.43754883227,0.0,0.00364894251992,56.6388857942
Cbp53E,0.0,4.82659911693,0.00364894251992,56.6388857942
CG10947,6.3253880703,0.0,0.00364894251992,56.6388857942
CG6959,7.10305076361,0.0,0.00364894251992,56.6388857942
SKIP,2.15867978,7.60777907637,0.00372253114903,57.7811284952
CG15019,6.63401665053,0.0,0.00373444360938,57.9660337047
dpr11,5.86359781075,0.0,0.00374224898317,58.0871887168
l(2)SH0834,6.61661420418,0.0,0.0041336439511,64.162421409
Pde9,3.84398330406,0.0,0.0041336439511,64.162421409
CG34200,3.00873924364,0.0,0.0041336439511,64.162421409
CG7985,0.0,8.88379321727,0.00418611821577,64.9769269452
GluClalpha,6.62618423304,8.37442371292,0.00427891027272,66.4172452531
VhaM9.7-a,7.13120590893,7.95631259767,0.00430777905941,66.8653465602
Mp,8.56651698841,1.93248699899,0.00442139823196,68.6289433564
CG2082,9.75017541808,1.19382610456,0.00442947100501,68.7542489398
CG34356,3.09521883511,0.0,0.00447257634231,69.4233299853
Dscam2,5.10085098727,0.0,0.00493654540271,76.6250577408
Prosbeta3,8.79513670458,8.0370318577,0.00506374462822,78.5994441192
Rab7,9.15599599833,7.64695727079,0.00509655249555,79.108687836
TER94,9.62967449188,9.11191565795,0.00509655249555,79.108687836
UQCR-Q,9.27045793825,8.69481374366,0.00509655249555,79.108687836
Sirt1,5.86500135248,0.0,0.00522636036729,81.1235656211
Hrb87F,7.35906623811,0.0,0.00540745351568,83.9344934703
CG12608,6.41556880207,0.0,0.00545841288083,84.7254847362
CG8861,0.0,6.20983744029,0.00570910433234,88.6167174465
CR31451,7.97635291495,5.35151804428,0.00582677971481,90.4432747333
CG12194,8.1698090871,5.05446173917,0.00600211729593,93.1648646674
Hsp70Aa,3.04745098202,3.90206598537,0.00601141270381,93.3091479885
Rack1,9.53513321946,8.54847700342,0.00601141270381,93.3091479885
CG42747,9.1234553675,4.9822093149,0.00617968770751,95.9211125959
mgl,4.95606177122,0.0,0.0064436900087,100.018956315
CG10384,0.0,1.75504261183,0.00663282670479,102.954736112
CG2924,6.84852615768,1.63717944607,0.00670625474974,104.094486225
Dg,4.96095561757,0.0,0.0067947678321,105.46838629
AMPdeam,8.16285173733,9.50999417508,0.00702709940089,109.074636901
CG44247,8.96967462604,7.52983733672,0.00705850305669,109.562084446
Fas2,8.8564562445,9.79740314173,0.00706898472796,109.724780947
CG8929,7.41699628264,8.93302536909,0.00706898472796,109.724780947
rdgA,0.0,5.42943105483,0.00761334768996,118.174382844
Gk2,8.25047475792,0.0,0.00770023265441,119.523011262
CG6364,6.64514554193,0.0,0.00770143730756,119.541709888
mRpL13,5.52695584107,0.0,0.00770143730756,119.541709888
CG32442,0.0,3.36796604073,0.00802528727053,124.568509013
CG6201,6.56596603043,0.0,0.00805893116142,125.090729488
CG13004,0.0,3.07034426657,0.00805893116142,125.090729488
