,medianA,medianB,pvalue,pvalue_adj
CG34393,0.0,8.68893440853,5.13445780758e-06,0.0796970540892
Eip93F,0.0,6.74960321751,5.13445780758e-06,0.0796970540892
CG3726,0.0,7.94138812232,5.13445780758e-06,0.0796970540892
GILT3,8.54322641385,0.0,9.15336830931e-06,0.142078582897
pxb,0.0,10.4629057602,1.11685890367e-05,0.173358839028
br,0.0,9.47396333227,1.22446437935e-05,0.190061360963
fru,0.0,10.2128319936,1.22446437935e-05,0.190061360963
CG42265,6.59809835977,0.0,1.55845526505e-05,0.24190342624
beat-VI,0.0,7.60809844267,3.03089062316e-05,0.470454842527
beat-IIa,8.10123653695,0.0,3.49524389727e-05,0.542531757734
stai,9.09551231571,10.6432293762,3.82914473375e-05,0.594359845572
MRE16,9.34780818479,5.02743269699,3.82914473375e-05,0.594359845572
ATPsyndelta,8.93908624624,7.68711244828,3.82914473375e-05,0.594359845572
rgn,10.6892360046,6.19018721977,4.53579289172e-05,0.704045772652
fas,0.0,5.49274501515,6.2654363942e-05,0.972521037107
ab,7.98566482136,0.91751061311,6.92728397833e-05,1.07525301912
Diap1,9.45623966729,5.54203606491,7.687377789e-05,1.19323478041
Nlp,9.76997781428,7.51110352496,9.80807368533e-05,1.52240919744
CG5446,8.53442357464,6.46915231818,9.80807368533e-05,1.52240919744
Pax,4.14256001448,10.3463173753,0.000110207004978,1.71063313127
APP-BP1,7.86160291984,0.0,0.00011600356004,1.80060725894
cpo,10.511050626,11.6389519371,0.000123103116411,1.91080657294
RpL38,8.18634989301,5.76203061505,0.000123103116411,1.91080657294
nAChRalpha7,10.3446274233,11.5110844568,0.000123103116411,1.91080657294
mt:CoIII,9.80173951581,8.5419598425,0.000123103116411,1.91080657294
SdhC,7.96784918881,5.35254846643,0.000153557237674,2.38351544317
CR41535,5.87829890244,6.62333320641,0.000154022352814,2.39073496038
mt:CoII,10.1284549142,8.58405841779,0.000154022352814,2.39073496038
p47,8.64436978559,6.96990961794,0.000186526072248,2.89525769344
CG15537,0.0,7.38201536701,0.000191695863289,2.97550318997
CG32698,0.0,5.54095565144,0.000191695863289,2.97550318997
sdk,0.0,4.53432839591,0.000191695863289,2.97550318997
RpS6,9.61332354548,8.56285819733,0.000192101013517,2.98179193182
CG7630,8.48658480426,6.62714952794,0.000192101013517,2.98179193182
RpS27,8.1410702334,6.37398207221,0.000238840864478,3.70728789844
COX5A,9.70775138328,8.66624472201,0.000238840864478,3.70728789844
Cyp1,11.7340320024,10.7294622417,0.000238840864478,3.70728789844
CR40668,4.19554957356,4.93930407538,0.000238840864478,3.70728789844
RNASEK,7.44313694846,4.51018174201,0.000238840864478,3.70728789844
AP-2alpha,0.0,8.01271739686,0.000260993147107,4.05113562939
RpS23,7.97089394315,5.58698459463,0.000296021072947,4.59483909429
ND-MLRQ,6.09298947943,4.41166188326,0.000296021072947,4.59483909429
Fas2,5.66894918666,10.0411710831,0.000356065705973,5.52685188811
Tom7,6.06353954468,4.19713755622,0.000365740995907,5.67703173847
CG1998,8.31037672694,0.0,0.000386116522864,5.99330066789
Ccn,0.0,8.03318532153,0.000401100451324,6.22588120545
pros,12.4443463131,11.7347682195,0.00045046779818,6.99216116335
RpL28,8.71713555182,6.70196555438,0.00045046779818,6.99216116335
bun,10.0117368424,8.65119252922,0.00045046779818,6.99216116335
CG42747,0.0,6.99162415927,0.000476968848332,7.40351046381
CG34132,6.05790057798,0.51036045401,0.0004791681021,7.43764728079
mRpL21,6.46293457494,0.0,0.000505276606553,7.84290348691
Unc-115b,0.0,1.81954897929,0.000542166280837,8.41550501115
beat-Ia,0.0,5.21240838798,0.000542166280837,8.41550501115
Hr46,0.0,3.43347287639,0.000542166280837,8.41550501115
CG15772,0.0,6.22011499203,0.000542166280837,8.41550501115
beat-IIb,6.83912469352,0.0,0.000542166280837,8.41550501115
CG32581,5.42114887317,0.0,0.000542166280837,8.41550501115
fne,11.0717565599,10.094937125,0.00055308909204,8.58504888665
His4r,10.608032448,8.67487138077,0.00055308909204,8.58504888665
CG13364,7.88417020236,6.03887384012,0.00055308909204,8.58504888665
hth,12.0599064979,11.1447870506,0.00055308909204,8.58504888665
mt:Cyt-b,8.85298043909,7.32205495571,0.00055308909204,8.58504888665
mt:ATPase6,9.07916805881,7.76934038997,0.00055308909204,8.58504888665
cype,7.53561330919,5.88214354008,0.00055308909204,8.58504888665
ytr,0.0,7.72267459499,0.00058095302954,9.01755292451
CG12054,0.405656178419,9.00810875177,0.000589256886706,9.14644539545
CG42458,0.0,5.07040889714,0.000599404297285,9.30395350247
l(3)L1231,0.0,8.15216184015,0.000606251512059,9.41023597018
CG32795,7.92732262449,0.0,0.000606251512059,9.41023597018
CG6867,8.81129105783,0.81198304244,0.000621214340659,9.6424889957
Eip63E,0.0,3.30212236981,0.000634034528259,9.84148394764
Pxn,9.90190162841,8.15376316701,0.0006753339723,10.482533918
RpL41,7.42197239948,5.27288877481,0.000676970721546,10.5079395398
ATPsynG,8.23836894464,6.14679379383,0.000676970721546,10.5079395398
UQCR-11,8.19220840084,6.26631807957,0.000676970721546,10.5079395398
RpS14a,9.16821051681,7.9155250943,0.000676970721546,10.5079395398
Cow,9.01009458977,10.2912774824,0.000676970721546,10.5079395398
igl,7.00113740989,8.80437017612,0.000687455978547,10.670691699
Ace,3.58699526331,9.46641043407,0.000787953959844,12.2306213647
Blos1,7.41728678397,5.41318761158,0.000806842561265,12.523810236
Prosalpha3,9.0481663222,8.05232977896,0.000824088988833,12.7915092847
RpS28b,8.19091802719,7.14603352958,0.000826019728117,12.8214782198
28SrRNA-Psi:CR40596,6.2228959712,7.07580907678,0.000826019728117,12.8214782198
sm,8.33626117599,10.4006798389,0.000826019728117,12.8214782198
RFeSP,9.25305435652,7.7687244113,0.000826019728117,12.8214782198
RpL29,6.49750900755,4.27023443792,0.000826019728117,12.8214782198
RpL18A,10.0605236367,8.71560778956,0.000826019728117,12.8214782198
Pdcd4,9.71494208359,10.8105720948,0.000826019728117,12.8214782198
Arf102F,7.41040181981,6.05141869512,0.000826019728117,12.8214782198
RpL39,7.95799213242,4.88665219216,0.000826019728117,12.8214782198
Hsp70Bb,4.9761206997,6.05180660454,0.000826019728117,12.8214782198
CG6765,0.0,7.96885959081,0.000917336707587,14.2389003752
Scgalpha,3.03580238958,8.45590424839,0.000927243614384,14.3926753825
ND-13B,6.84703507354,4.6554154338,0.00100248323755,15.5605448133
smt3,9.94976545387,8.58486223012,0.00100475242783,15.5957671848
LysRS,8.50061341122,5.91898738537,0.00100475242783,15.5957671848
Nacalpha,8.06917360363,5.89097651978,0.00100475242783,15.5957671848
mt:CoI,11.2088034332,10.3684067213,0.00100475242783,15.5957671848
eIF2B-beta,7.49972615783,0.0,0.00108495092142,16.8406082023
hbs,0.0,8.39066315691,0.00108495092142,16.8406082023
Deaf1,7.21095473532,0.559324772165,0.00112748770879,17.5008642158
RpS9,7.56588000281,5.57099574859,0.00121836740449,18.9114988526
RpS30,8.60188182336,7.09196264694,0.00121836740449,18.9114988526
CG15012,8.69180492556,7.90682051299,0.00121836740449,18.9114988526
sun,6.61142655392,3.73886170534,0.00121836740449,18.9114988526
ATPsynO,9.6991842362,9.05346499086,0.00121836740449,18.9114988526
GstZ2,8.72150392744,0.0,0.00123829633922,19.2208357774
ed,0.0,4.71963644074,0.00126291265293,19.6029301988
lwr,8.79623587525,6.11771081188,0.00133721448484,20.7562432338
Mp,6.41925511178,0.0,0.00135089837356,20.9686445544
CG14401,5.83982488446,0.0,0.00142779274305,22.1621989576
ttv,0.0,2.40083058792,0.00142779274305,22.1621989576
GlyP,4.51422729647,0.0,0.00142779274305,22.1621989576
bcn92,2.8177684182,0.0,0.00142779274305,22.1621989576
Arc1,5.97202608643,0.0,0.00142779274305,22.1621989576
CG4610,0.0,3.37106757085,0.00142779274305,22.1621989576
CG12994,0.0,4.68305763904,0.00142779274305,22.1621989576
CR44042,2.29478796822,0.0,0.00142779274305,22.1621989576
Elp2,0.0,2.25763650416,0.00142779274305,22.1621989576
CG12484,3.25081062852,0.0,0.00142779274305,22.1621989576
Srpk79D,6.34599431359,8.99614100054,0.00146044673523,22.6690542243
Jupiter,10.3808578388,9.87195615584,0.00147282307527,22.8611597743
CG13298,8.93917882914,8.37520325064,0.00147282307527,22.8611597743
CG43222,6.74903478076,4.92346324546,0.00147282307527,22.8611597743
Hsromega,10.2524897861,11.8745877578,0.00147282307527,22.8611597743
CG12038,8.18305386216,9.47242008987,0.00147282307527,22.8611597743
IP3K2,0.0,8.92425400838,0.00153061881771,23.7582652885
CG6912,6.95012311092,0.0,0.00156917424068,24.3567225639
trsn,7.09590763098,0.0,0.00161732083694,25.1040540309
Rpn7,8.81156042203,0.0,0.00166511987523,25.8459907033
Mmp2,0.0,6.04278470427,0.00166511987523,25.8459907033
CG12163,7.92283392838,9.2019613132,0.00176053230348,27.3269824146
ND-51,6.28683574355,9.44567652267,0.00176053230348,27.3269824146
CG30172,8.88723567825,7.34691330396,0.00177491931746,27.5502976456
RpL36,8.70544905322,6.79391783279,0.00177491931746,27.5502976456
VhaM9.7-a,7.53635446359,6.07494689202,0.00177491931746,27.5502976456
A2bp1,6.73977620606,8.57107072782,0.00177491931746,27.5502976456
tsr,11.2591941587,10.0975827819,0.00177491931746,27.5502976456
RpS3A,10.3495247141,9.92779761707,0.00177491931746,27.5502976456
