,medianA,medianB,pvalue,pvalue_adj
Eip93F,0.0,6.28665501422,5.13445780758e-06,0.0796970540892
br,0.0,9.14529891467,5.13445780758e-06,0.0796970540892
CG3726,0.0,7.41051825742,5.13445780758e-06,0.0796970540892
fru,0.0,10.0937513536,1.22446437935e-05,0.190061360963
ab,8.1503287929,0.0,1.46238770616e-05,0.22699181975
rgn,11.1845123098,7.97146168926,1.75893739454e-05,0.27302226238
drl,6.96925562161,11.2382933527,1.80085268433e-05,0.279528353662
beat-IIa,8.76879766162,0.0,1.87923035691e-05,0.291694136
fas,0.0,5.89533672651,1.87923035691e-05,0.291694136
CG34393,0.0,8.00775310266,1.87923035691e-05,0.291694136
GILT3,8.30714308404,0.0,2.02308250395e-05,0.314022866263
MRE16,9.16182290794,4.97959080548,3.0028801484e-05,0.466107056635
CR41535,5.92704513977,6.60785233099,7.78979465439e-05,1.20913192626
pxb,0.0,10.1032903351,0.000101473982004,1.57507914867
beat-VI,0.0,8.93609802783,0.00011600356004,1.80060725894
Ccn,0.0,8.09734398013,0.00011600356004,1.80060725894
His4r,10.6488903701,8.63629494106,0.000123103116411,1.91080657294
robl,7.58593382122,4.85402126141,0.000123103116411,1.91080657294
CG13364,8.16286474979,5.95980531319,0.000154022352814,2.39073496038
rdx,1.05470500492,9.47835827715,0.000173095085209,2.68678191261
CG6412,6.77598724657,0.0,0.000188639994557,2.92806999551
CR31953,3.2151387949,0.0,0.000191695863289,2.97550318997
CG15537,0.0,7.74536823954,0.000191695863289,2.97550318997
Sirt2,0.0,2.48753195192,0.000191695863289,2.97550318997
RpS6,10.2864172597,8.68852125724,0.000192101013517,2.98179193182
nAChRalpha2,10.6873353004,8.43598969733,0.000238840864478,3.70728789844
pros,12.5205918506,11.5315250257,0.000238840864478,3.70728789844
RpS26,8.85214358782,6.51275729959,0.000296021072947,4.59483909429
tsr,11.4172200972,9.99287913291,0.000296021072947,4.59483909429
Pde1c,6.98039819376,0.51036045401,0.000332648759751,5.16337404885
mura,7.95967391957,9.1812967466,0.000365740995907,5.67703173847
ATPsynD,9.83670479694,8.72233717619,0.000365740995907,5.67703173847
CG7920,8.65251427064,2.42352689285,0.000388399919053,6.02874354353
Nacalpha,8.79467437503,7.22227831058,0.00045046779818,6.99216116335
smt3,10.3142738754,8.7034340352,0.00045046779818,6.99216116335
ND-MLRQ,6.34455681979,4.55014495328,0.00045046779818,6.99216116335
Argk,10.6068652659,9.39944244714,0.00045046779818,6.99216116335
RpL38,8.34053821766,6.12095441561,0.00045046779818,6.99216116335
CR41620,1.40745428636,0.0,0.000468514203725,7.27227747022
CG40472,5.37543481329,0.0,0.000468514203725,7.27227747022
pyd,2.28344203132,8.89627219222,0.0004791681021,7.43764728079
Pax,3.54259463693,10.1416050725,0.0004791681021,7.43764728079
Sherpa,0.0,8.33584570433,0.000494091150955,7.66928284512
CG32698,0.0,4.00280355976,0.000542166280837,8.41550501115
