,medianA,medianB,pvalue,pvalue_adj
Eip93F,0.0,6.26374460579,5.13445780758e-06,0.0796970540892
br,0.0,8.94752499673,1.22446437935e-05,0.190061360963
CG3726,0.0,7.47038978183,1.22446437935e-05,0.190061360963
ab,7.92376136419,0.0,1.88783859368e-05,0.293030306511
beat-IIa,8.87534680685,0.0,3.92892831811e-05,0.609848253538
rgn,10.5818829023,3.43049027794,5.46570872633e-05,0.848387308501
fru,0.0,10.5067473671,6.2654363942e-05,0.972521037107
GILT3,8.73557743328,2.87203131286,6.92728397833e-05,1.07525301912
Sec61beta,7.99033839392,6.18478601318,0.000122720086651,1.904861185
pxb,0.0,10.6279923545,0.000162360448308,2.52015887864
CG32368,2.95393968693,0.0,0.000191695863289,2.97550318997
CG32698,0.0,3.7299032267,0.000191695863289,2.97550318997
CG3800,9.00699476672,7.68174004624,0.000192101013517,2.98179193182
Fas2,6.67277393885,10.4577642147,0.000280015124478,4.34639476215
CR41535,6.09954137281,6.73665436224,0.000365740995907,5.67703173847
eIF2B-beta,7.62124083012,0.0,0.000386116522864,5.99330066789
CG11134,7.74609933035,0.533735764995,0.000410945679018,6.37869882972
Pax,1.76016469667,10.4754564667,0.000410945679018,6.37869882972
CG8993,6.59848426309,3.10292755828,0.000438924708267,6.81298932172
MRE16,8.72671171906,4.8753112744,0.00045046779818,6.99216116335
chrb,8.06219948437,9.66627908505,0.00045046779818,6.99216116335
ytr,0.0,7.86295634934,0.000481941769935,7.48070015293
pgant2,0.0,6.07084953595,0.000490627225359,7.61551579203
CG42747,0.0,8.37068837516,0.000505276606553,7.84290348691
CG42258,0.0,5.29927051567,0.000505276606553,7.84290348691
drl,7.13438311131,10.4491002719,0.000525874701383,8.16262711487
Tet,1.12570282712,7.89446249952,0.000589256886706,9.14644539545
Miro,0.0,8.66064274775,0.000606251512059,9.41023597018
CG34393,0.0,8.58057996677,0.000634034528259,9.84148394764
ND-B17.2,7.28025859699,5.55370276762,0.000660719458141,10.2556874293
VhaPPA1-1,8.58518366946,7.42523264212,0.000676970721546,10.5079395398
RFeSP,9.19355334495,8.18510898017,0.000676970721546,10.5079395398
LysRS,8.89862349178,6.32568108651,0.000676970721546,10.5079395398
CG11752,6.18211082861,2.46129515207,0.000787953959844,12.2306213647
UQCR-Q,8.27015575457,6.42674860802,0.000826019728117,12.8214782198
RpL18,8.60630236737,7.0835771573,0.000826019728117,12.8214782198
CG42376,5.77603199023,0.0,0.000884060424462,13.7223859085
Octbeta3R,0.0,2.4632089506,0.000919774599492,14.2767413333
Cow,8.78033113852,10.562516405,0.00100475242783,15.5957671848
Dys,0.0,7.81033415891,0.00111189349193,17.2588107817
CG43729,8.71368496101,6.77121281588,0.00119195654579,18.5015495037
Cisd2,6.52500383477,4.31142964952,0.00120776019566,18.746853757
CG30172,8.86373449973,7.21459446888,0.00121836740449,18.9114988526
Hsromega,9.82980801692,11.9644429838,0.00121836740449,18.9114988526
poly,6.75750640199,0.0,0.00125050505117,19.4103394042
Sirt2,0.0,2.48753195192,0.00126291265293,19.6029301988
l(2)k14505,7.41990144264,0.0,0.00137316776791,21.3143100934
fz,0.0,6.96325234035,0.00138410255674,21.4840398857
fas,0.0,5.38086871122,0.00139888360254,21.7134712786
beat-VI,0.0,7.59428093624,0.00139888360254,21.7134712786
rdx,1.75387099367,8.95402258602,0.00141157064903,21.9103996143
CCHa2-R,6.4738317685,0.0,0.00142779274305,22.1621989576
CG7637,0.820131656651,0.0,0.00142779274305,22.1621989576
CG14401,5.77894756252,0.0,0.00142779274305,22.1621989576
CG32581,4.30814062708,0.0,0.00142779274305,22.1621989576
CG8892,1.19685578575,0.0,0.00142779274305,22.1621989576
CR45473,4.03886883455,0.0,0.00142779274305,22.1621989576
CG8331,7.95086562563,6.33112970551,0.00146044673523,22.6690542243
Nlp,9.30415809175,7.38230080668,0.00147282307527,22.8611597743
CG15881,6.57724807355,0.0,0.00150721646069,23.3950139029
Ccn,0.0,8.58883751405,0.00156917424068,24.3567225639
eIF3-S10,7.98505434479,0.0,0.00161732083694,25.1040540309
CG6852,5.4965524022,0.0,0.00166511987523,25.8459907033
Rtca,8.3497273169,5.79857106269,0.00177491931746,27.5502976456
CG45050,6.43540001911,7.75658445357,0.00177491931746,27.5502976456
RpL27A,7.41495682559,5.71623599154,0.00177491931746,27.5502976456
RpL37a,9.49678969556,7.72884677761,0.00177491931746,27.5502976456
tsr,11.3136196708,9.97929212276,0.00177491931746,27.5502976456
CG17544,0.0,5.9899732955,0.00194175002269,30.1398438521
CG14509,0.0,6.94554212998,0.00194175002269,30.1398438521
ed,0.0,6.60650175687,0.00209647825016,32.541535399
CG12038,7.79671892019,9.71815280257,0.00212820989586,33.0340740036
CG6115,8.42371461506,6.72270549226,0.00213238245702,33.0988404978
Roc1a,8.59757507319,7.16942400773,0.00213238245702,33.0988404978
sun,6.66128414182,3.64178306713,0.00213238245702,33.0988404978
Cyp1,11.5603608574,10.8178520619,0.00213238245702,33.0988404978
CG8498,6.90537590708,5.59839123734,0.00213238245702,33.0988404978
ATPsynD,9.99474968761,8.73245694937,0.00213238245702,33.0988404978
GluProRS,7.25499824411,0.0,0.00237816800051,36.9139237038
CG43707,0.0,6.9323039393,0.00242461696602,37.6349045466
Sem1,6.14519541979,3.55362147743,0.00250604271143,38.8987949668
Grasp65,7.82153208991,0.0,0.00252281894047,39.159195594
l(2)k12914,6.63174061359,4.65558414706,0.00253472786605,39.3440459369
mt:ATPase6,8.64657843074,7.52601768695,0.0025539527125,39.6424540034
CG7630,8.6434201681,6.86105251682,0.0025539527125,39.6424540034
mt:ND5,5.2235029676,3.35300128113,0.0025539527125,39.6424540034
ben,7.91566785981,6.09873637615,0.0025539527125,39.6424540034
His4r,9.99704576928,8.74269196889,0.0025539527125,39.6424540034
RpS23,8.05332517687,5.85244114564,0.0025539527125,39.6424540034
COX5B,8.61111747274,6.2602065886,0.0025539527125,39.6424540034
Nedd8,6.56332479478,5.00279071787,0.00278664517827,43.2543064571
l(3)L1231,0.0,8.00348992964,0.00291155513335,45.1931587799
fbl,5.40988747363,0.0,0.00302023299658,46.8800565729
Vha100-1,9.54818514303,8.26259252374,0.0030273744898,46.9909068306
A2bp1,5.55622615997,8.43840276548,0.00304394018393,47.248039535
RhoBTB,8.70042251991,9.94227114321,0.00304394018393,47.248039535
