,medianA,medianB,pvalue,pvalue_adj
fru,0.0,10.3766347006,5.13445780758e-06,0.0796970540892
CG34393,0.0,8.68146003909,1.22446437935e-05,0.190061360963
ab,8.51644643723,0.0,1.46238770616e-05,0.22699181975
rgn,11.1909155534,3.80161275646,1.75893739454e-05,0.27302226238
Eip93F,0.0,6.78970525375,1.87923035691e-05,0.291694136
CG3726,0.0,6.96019042381,1.87923035691e-05,0.291694136
pxb,0.0,9.36936931592,2.43019981857e-05,0.377215615839
br,0.0,8.97681001533,2.70325472882e-05,0.419599199007
beat-IIa,8.62846132867,0.0,3.03089062316e-05,0.470454842527
beat-VI,0.0,8.81674710086,3.49524389727e-05,0.542531757734
GILT3,8.71178762725,0.0,5.1305805304e-05,0.796368709929
Arf102F,7.83278083312,4.8463347926,6.08385738294e-05,0.94433634298
fas,0.0,5.99697983565,6.2654363942e-05,0.972521037107
Octbeta3R,0.0,4.89205288771,6.53070589699e-05,1.01369616933
p47,8.49751148225,0.0,7.41699466527e-05,1.15126591194
Pxn,9.9211450201,7.72479838998,9.68279741405e-05,1.50296381461
PDCD-5,6.54534169853,0.0,0.000105103273193,1.6314130065
CG7985,0.0,8.95774597781,0.000119835656962,1.86008906736
CG32698,0.0,3.92322761099,0.000191695863289,2.97550318997
CG32368,2.95393968693,0.0,0.000191695863289,2.97550318997
CG14401,6.52664525348,0.0,0.000191695863289,2.97550318997
Ccn,0.0,8.34430605387,0.000191695863289,2.97550318997
Cow,8.17509101951,10.573610854,0.000192101013517,2.98179193182
beat-Ib,0.0,7.45653093091,0.000245190061008,3.80584012697
MED31,7.1654827345,0.0,0.000259912350261,4.03435950075
NUCB1,4.31199952072,10.1121141982,0.000332648759751,5.16337404885
CG6254,0.0,6.20865328832,0.000401100451324,6.22588120545
drl,8.45183401348,10.5371409975,0.000449304376389,6.9741025303
pros,12.4838016977,11.6136084705,0.00045046779818,6.99216116335
mt:ND5,5.56946167524,3.72041824351,0.00045046779818,6.99216116335
stai,9.25512569906,10.382796309,0.00045046779818,6.99216116335
ed,0.0,7.07735484229,0.000505276606553,7.84290348691
CG15537,0.0,8.11307242321,0.000542166280837,8.41550501115
CG12541,3.93484596041,0.0,0.000542166280837,8.41550501115
CG42313,6.26573151097,0.0,0.000542166280837,8.41550501115
Fas2,7.24990338923,10.7808190054,0.000547573038485,8.49942870336
MRE16,9.07961138,5.06249970053,0.00055308909204,8.58504888665
Rb97D,1.34887600501,8.69221480724,0.000589256886706,9.14644539545
Ac76E,0.0,6.95826727276,0.000599404297285,9.30395350247
ND-MLRQ,6.29318784401,3.55812562535,0.000670439238374,10.406557858
mt:CoIII,9.71045110969,8.36708002963,0.000676970721546,10.5079395398
Act5C,14.344982544,13.9673852853,0.000826019728117,12.8214782198
CG12038,7.44884455322,9.1611007231,0.000890564171517,13.8233370703
CG31950,3.75888557352,0.0,0.000986770339198,15.316649205
tau,7.07417260238,8.22947156177,0.000995695028697,15.4551782354
fne,11.0099514712,10.1610207249,0.00100475242783,15.5957671848
ATPsynO,9.6991842362,8.56509727268,0.00100475242783,15.5957671848
Khc,8.67276830004,0.0,0.00107504485903,16.6868463018
Ugt,0.0,7.92961886809,0.00107504485903,16.6868463018
eca,5.30460130719,0.0,0.00112099897716,17.4001461234
CG42747,0.0,7.66917701199,0.00113640233548,17.6392370513
CG17816,7.64636192586,9.75120306686,0.00121836740449,18.9114988526
Ca-beta,0.0,7.56581807501,0.00136672541789,21.2143119366
AP-2alpha,0.0,7.13194295367,0.00138410255674,21.4840398857
CR44042,1.36537877684,0.0,0.00142779274305,22.1621989576
CCHa2-R,6.47718117168,0.0,0.00142779274305,22.1621989576
ttv,0.0,3.12707895522,0.00142779274305,22.1621989576
l(2)41Ab,0.0,5.21364601369,0.00142779274305,22.1621989576
beat-IIIb,0.0,4.71677170737,0.00142779274305,22.1621989576
CG12994,0.0,4.88976988823,0.00142779274305,22.1621989576
mt:Cyt-b,8.91801992328,7.52233438615,0.00147282307527,22.8611597743
Act42A,12.5625081649,11.9139163341,0.00147282307527,22.8611597743
CG43143,0.0,2.81231608001,0.00151213077469,23.4712938847
GluRIA,0.0,6.9178528325,0.00156917424068,24.3567225639
Pde6,0.0,3.43225859312,0.00169115023202,26.2500339014
CG17544,0.0,7.51055405061,0.00171566764987,26.6305932612
Tim17b,7.34575275026,5.63982201649,0.00177131609779,27.4943684699
RpL41,7.38518303786,5.56555709149,0.00177491931746,27.5502976456
IA-2,7.97845999749,10.1799672596,0.00177491931746,27.5502976456
CG12547,7.9084981631,1.66068503307,0.00190593953565,29.5839934724
CG6912,6.40549353811,0.0,0.00194175002269,30.1398438521
Pax,3.82337947868,9.86166070201,0.00198913301754,30.8753226982
