,medianA,medianB,pvalue,pvalue_adj
Eip93F,0.0,6.076211516,5.13445780758e-06,0.0796970540892
br,0.0,8.89721967566,5.13445780758e-06,0.0796970540892
CG3726,0.0,7.33546533562,9.33764556343e-06,0.144938934436
pic,0.0,8.04609527419,2.08338413307e-05,0.323382885135
rgn,11.446329244,8.22122702315,2.31198016639e-05,0.358865561428
ab,7.59256595641,0.0,2.4291233778e-05,0.377048530702
beat-IIa,8.72875778017,0.0,3.92892831811e-05,0.609848253538
fru,0.0,10.4841413871,3.92892831811e-05,0.609848253538
CG43347,0.0,7.141973398,4.01279246574e-05,0.622865646532
CG42674,0.0,5.51481679309,6.2654363942e-05,0.972521037107
CG13300,0.0,5.32215124049,6.2654363942e-05,0.972521037107
fas,0.0,5.24874886991,0.00011600356004,1.80060725894
Vha16-1,4.85078001898,9.71248501003,0.000123103116411,1.91080657294
Sec61gamma,6.07771499789,8.12809904753,0.000144911179874,2.249311334
DCTN5-p25,0.0,4.42987886678,0.000191695863289,2.97550318997
CG42458,0.0,4.21881451954,0.000191695863289,2.97550318997
sdk,0.0,6.44040767665,0.000191695863289,2.97550318997
Octbeta3R,0.0,4.23808899986,0.000191695863289,2.97550318997
ed,0.0,6.79798823489,0.00019433835008,3.01651986994
pxb,0.0,10.3499872025,0.000318096176154,4.93748884626
GILT3,7.79614057698,0.0,0.000359671675717,5.58282375049
Gdh,9.91391548464,10.7618535732,0.000365740995907,5.67703173847
Cam,8.05563880934,9.69857097934,0.000365740995907,5.67703173847
CG33116,8.49238399309,0.0,0.000468514203725,7.27227747022
CG42748,0.0,5.74382003678,0.000481941769935,7.48070015293
ZAP3,0.0,7.59915416116,0.000505276606553,7.84290348691
drl,4.25956334653,10.5548064067,0.000525874701383,8.16262711487
CG45782,0.0,3.63502375826,0.000542166280837,8.41550501115
Sytbeta,4.02190573496,0.0,0.000542166280837,8.41550501115
CG6912,6.20068623607,0.0,0.000542166280837,8.41550501115
Sod,9.22362515611,10.4046405348,0.00055308909204,8.58504888665
Hsromega,10.3430635804,11.9001420396,0.00055308909204,8.58504888665
Mid1,0.0,3.14300860221,0.000599404297285,9.30395350247
CG34393,0.0,7.75496591398,0.000634034528259,9.84148394764
mCD8-GFP,11.4970332326,12.3486140727,0.000676970721546,10.5079395398
COX6B,7.76971465502,8.44215245106,0.000676970721546,10.5079395398
Psa,9.82100087746,8.28658282947,0.00073042034003,11.3375845179
Hsp60,8.54066552115,10.2345757479,0.000824088988833,12.7915092847
