,medianA,medianB,pvalue,pvalue_adj
br,0.0,9.34997731951,5.13445780758e-06,0.0796970540892
Eip93F,0.0,5.49998058467,5.13445780758e-06,0.0796970540892
drl,1.05267642737,10.9109593496,1.59244638206e-05,0.247179527424
beat-IIa,8.59968005719,0.0,1.87923035691e-05,0.291694136
CG3726,0.0,7.28763174401,2.08338413307e-05,0.323382885135
Cow,7.61041388325,10.340887417,3.0028801484e-05,0.466107056635
GILT3,8.30714308404,0.0,4.01279246574e-05,0.622865646532
rgn,11.2955144084,7.80135957714,4.85028584301e-05,0.752861368552
fru,0.0,9.94211262571,6.2654363942e-05,0.972521037107
ab,7.96704485287,1.38257801567,7.28770520889e-05,1.13119760252
Fas2,7.85488944958,10.704106229,7.687377789e-05,1.19323478041
pxb,0.0,9.7124236029,0.000118369727248,1.83733490635
mt:ATPase8,3.92629717688,2.86708126083,0.000123103116411,1.91080657294
sdk,0.0,5.30339416983,0.000191695863289,2.97550318997
mt:Cyt-b,8.84729153808,7.20904395114,0.000192101013517,2.98179193182
Octbeta3R,0.0,4.30683121238,0.000239209057348,3.71300298815
CG34393,0.0,7.93603356999,0.000239209057348,3.71300298815
CG44247,1.79604167534,8.6845274874,0.000280015124478,4.34639476215
mt:CoI,11.2886365493,10.091795313,0.000296021072947,4.59483909429
mt:ATPase6,9.08320477664,7.80629062812,0.000296021072947,4.59483909429
NaPi-III,8.5075026653,9.79694531784,0.000364765459768,5.66188946651
ytr,0.0,7.3876170937,0.000403173249831,6.25805518388
CG13993,6.20932207836,3.99557325917,0.000445826278835,6.92011550008
CR41535,5.76215507607,6.71777621747,0.00045046779818,6.99216116335
CG12125,0.0,8.64256973173,0.000481941769935,7.48070015293
Tao,0.0,8.7866775613,0.0004986200163,7.73957989301
mRpL24,6.34233417908,0.0,0.000505276606553,7.84290348691
CG14372,3.4167362313,0.0,0.000505276606553,7.84290348691
beat-IIb,7.00101859985,0.0,0.000505276606553,7.84290348691
rdgC,0.821267558405,8.36777332039,0.00050606021451,7.85506664963
cact,0.0,5.6697327317,0.000542166280837,8.41550501115
sno,0.0,3.82049300226,0.000542166280837,8.41550501115
Hsc70-3,9.93100375294,10.7280822199,0.00055308909204,8.58504888665
Hsromega,9.91898933246,11.6906187617,0.00055308909204,8.58504888665
tup,0.0,8.17686075244,0.000606251512059,9.41023597018
5-HT1A,0.0,7.64520444108,0.000755145951111,11.7213754531
shi,6.76206325186,9.79377716258,0.000787953959844,12.2306213647
Tango1,0.0,7.42104373617,0.000884060424462,13.7223859085
Myo81F,7.50912763023,8.52242227571,0.00100248323755,15.5605448133
Hsp60,8.10235166221,10.0460885747,0.00100248323755,15.5605448133
mt:ND5,5.60111399804,3.8760082418,0.00100475242783,15.5957671848
28SrRNA-Psi:CR40596,5.92535923843,7.08204568649,0.00100475242783,15.5957671848
tacc,0.0,7.8108127813,0.00107504485903,16.6868463018
CG13300,0.0,5.19027918745,0.00108495092142,16.8406082023
CG42747,0.0,7.71738276952,0.00112099897716,17.4001461234
Ca-beta,0.0,6.84495154462,0.00112099897716,17.4001461234
POLDIP2,0.0,8.26206595578,0.00112880308385,17.5212814675
hyd,6.26474920063,9.16187267614,0.00120776019566,18.746853757
alt,7.90061445364,9.57580802097,0.00120776019566,18.746853757
MRE16,8.71359203698,6.03524966882,0.00121836740449,18.9114988526
Act5C,14.3666939392,14.0512544016,0.00121836740449,18.9114988526
fas,0.0,4.14573157833,0.00126291265293,19.6029301988
CG15537,0.0,7.73612705468,0.00126291265293,19.6029301988
CG7945,8.10181701582,2.34922941273,0.00131154095616,20.3577387215
l(3)L1231,0.0,8.04732544744,0.00137316776791,21.3143100934
beat-VI,0.0,8.43931717863,0.00138410255674,21.4840398857
CG7394,3.39283424456,0.0,0.00142779274305,22.1621989576
CG42674,0.0,5.20309951165,0.00142779274305,22.1621989576
Bre1,6.80208802742,0.0,0.00142779274305,22.1621989576
Ect4,1.25333195947,0.0,0.00142779274305,22.1621989576
Unc-115b,0.0,1.37540028782,0.00142779274305,22.1621989576
CG43324,8.46757793651,6.061455056,0.00146972308396,22.8130417092
28SrRNA-Psi:CR45859,5.85443877081,6.46658985622,0.00147282307527,22.8611597743
sca,0.0,9.1212235192,0.00150721646069,23.3950139029
Dd,0.0,5.44998352288,0.00151213077469,23.4712938847
klar,0.0,5.63255058015,0.00161732083694,25.1040540309
