,medianA,medianB,pvalue,pvalue_adj
CG3726,0.0,7.03013661956,5.13445780758e-06,0.0796970540892
beat-IIa,8.43292575547,0.0,5.13445780758e-06,0.0796970540892
ab,7.74302672731,0.0,1.46238770616e-05,0.22699181975
Eip93F,0.0,5.49268341587,1.87923035691e-05,0.291694136
GILT3,8.634399651,0.0,2.02308250395e-05,0.314022866263
br,0.0,9.4207541858,2.08338413307e-05,0.323382885135
pxb,0.0,10.0838154274,3.58926629413e-05,0.557125914175
drl,6.09002640471,10.0219824889,3.81539413546e-05,0.592225477705
rgn,10.8985460077,6.20675835887,4.53579289172e-05,0.704045772652
CG11134,7.67299066583,0.0,6.44528980183e-05,1.00043788304
fru,0.0,10.5360156417,0.00011600356004,1.80060725894
Hsromega,10.5717539618,12.2150802505,0.000123103116411,1.91080657294
cpx,8.21264881313,9.58417465829,0.000154022352814,2.39073496038
Ace,0.0,9.48427698762,0.000162360448308,2.52015887864
CG6912,6.95012311092,0.0,0.000191695863289,2.97550318997
CG34393,0.0,6.46308701573,0.000191695863289,2.97550318997
beat-VI,0.0,9.28814842352,0.000191695863289,2.97550318997
CG32017,4.72799714952,0.0,0.000191695863289,2.97550318997
pros,12.4862011306,11.5617399546,0.000192101013517,2.98179193182
Sem1,5.56523423415,1.54581161543,0.000232116999732,3.60292006985
CG42747,0.0,8.01599692273,0.000239209057348,3.71300298815
ytr,0.0,7.21400897631,0.000301562738535,4.68085682754
CG42339,10.9017226647,10.1140751741,0.000365740995907,5.67703173847
CR40469,0.0,2.2576755046,0.000401100451324,6.22588120545
rump,7.93208995954,8.86344106219,0.00053936770472,8.37206551266
Hsp70Aa,2.04552215428,4.35521447766,0.00053936770472,8.37206551266
CR45600,5.54195261517,0.0,0.000542166280837,8.41550501115
CG32581,5.42114887317,0.0,0.000542166280837,8.41550501115
CG7991,0.0,6.66433972063,0.000542166280837,8.41550501115
CG32698,0.0,2.90550268184,0.000542166280837,8.41550501115
CG14509,0.0,8.27176736235,0.000542166280837,8.41550501115
mRpS21,4.36470547893,0.0,0.00058095302954,9.01755292451
pita,0.0,2.88474094643,0.000634034528259,9.84148394764
Tet,5.56544541508,8.85871034836,0.000644725598377,10.007430738
mt:ND5,5.51784616345,3.53067441051,0.000676970721546,10.5079395398
ND-B14.5A,6.1229053389,1.47682814296,0.000722323516879,11.211905629
ed,0.0,7.98219967024,0.000742842896261,11.5304074358
Sema-2b,4.94083371982,9.6830990985,0.000826019728117,12.8214782198
Pax,5.90272471115,10.6285661894,0.000959980575337,14.9008184904
pyd,0.0,7.44073012426,0.00107504485903,16.6868463018
mt:ATPase6,8.60500053187,7.11792557166,0.00121836740449,18.9114988526
