,medianA,medianB,pvalue,pvalue_adj
br,0.0,9.51939954227,5.13445780758e-06,0.0796970540892
sdk,0.0,5.48465585873,1.87923035691e-05,0.291694136
GILT3,8.06313173287,0.0,3.37431000766e-05,0.523760399388
CG3726,0.0,7.6548689838,3.92892831811e-05,0.609848253538
mt:ND5,5.35399830754,2.94229087357,6.1672877202e-05,0.957286399929
fru,0.0,10.6039468999,6.2654363942e-05,0.972521037107
Eip93F,0.0,6.64845628235,6.2654363942e-05,0.972521037107
Fas2,5.31418573024,10.7587131983,9.49709897323e-05,1.47413970262
sn,9.9969174302,10.9527457444,9.80807368533e-05,1.52240919744
Act42A,12.5676115041,11.9144062055,0.000123103116411,1.91080657294
Cam,8.18662114508,9.40508479072,0.000123103116411,1.91080657294
igl,0.0,8.82531209564,0.000132771213549,2.06087477671
beat-IIa,8.44556976723,0.0,0.000144239577964,2.23888672916
CG12125,0.0,8.66469618922,0.000148206009967,2.30045368671
beat-IIb,7.72308908504,0.0,0.000148206009967,2.30045368671
rgn,10.9067846881,6.74728108905,0.000149416648845,2.31924522337
drl,1.05267642737,10.9933586376,0.000173095085209,2.68678191261
CG15270,0.549768276455,8.75601864709,0.000173095085209,2.68678191261
CG34393,0.0,8.59854533082,0.000191695863289,2.97550318997
Unc-115b,0.0,1.89040192333,0.000191695863289,2.97550318997
pxb,0.0,9.96487885671,0.000208948864483,3.24330427451
ab,7.96959415602,0.527655433155,0.000215892781976,3.35108776183
Uba1,8.93539582627,10.2037543224,0.000238162387247,3.69675657485
mt:ATPase6,8.92732786758,7.38926103255,0.000238840864478,3.70728789844
Pax,1.76016469667,10.4709467336,0.000252741572561,3.92305468928
Act5C,14.4474440097,13.9298039336,0.000296021072947,4.59483909429
CG4050,7.39970845661,0.0,0.000380367227827,5.90406011033
psq,0.0,6.00326253109,0.00039571968757,6.14236099045
beat-Ib,0.0,5.3062133976,0.000401100451324,6.22588120545
tkv,0.0,6.78376654193,0.000505276606553,7.84290348691
CR45600,4.13064296825,0.0,0.000542166280837,8.41550501115
CG6912,6.12708791036,0.0,0.000542166280837,8.41550501115
CG32581,5.26705274722,0.0,0.000542166280837,8.41550501115
MFS16,5.99708833592,0.0,0.000542166280837,8.41550501115
4EHP,0.0,6.53341721574,0.00054836409405,8.51170746785
CG5642,1.35078004885,8.88989486728,0.000589256886706,9.14644539545
CG42750,0.0,5.57279939824,0.000634034528259,9.84148394764
CG42342,7.95503245148,9.67747038119,0.000824088988833,12.7915092847
stai,8.83969722723,10.2305071037,0.000826019728117,12.8214782198
Stim,1.47419399085,7.57815765606,0.000882615531441,13.699958279
Spred,0.0,6.07454402261,0.000917336707587,14.2389003752
CG41128,4.90358314418,2.23968462793,0.000995695028697,15.4551782354
pyd,0.0,9.06170425045,0.00107504485903,16.6868463018
CG5674,0.0,5.18048584334,0.00113640233548,17.6392370513
Ten-a,6.14132502725,7.96669447189,0.00121836740449,18.9114988526
Pde6,0.0,4.24302441304,0.00125050505117,19.4103394042
CG42788,2.60192137112,0.0,0.00126291265293,19.6029301988
beat-VI,0.0,8.14938449304,0.00138410255674,21.4840398857
fas,0.0,5.60473387941,0.00139888360254,21.7134712786
Ripalpha,6.17392636442,0.0,0.00142779274305,22.1621989576
IP3K2,0.0,7.96282874981,0.00142779274305,22.1621989576
Octbeta1R,6.23504774488,0.0,0.00142779274305,22.1621989576
CG11284,0.0,5.681918693,0.00142779274305,22.1621989576
Arf79F,10.1181499313,9.49051399976,0.00147282307527,22.8611597743
Hsromega,10.2524897861,11.9500342884,0.00147282307527,22.8611597743
Srp54k,0.0,8.01860036095,0.00150721646069,23.3950139029
CG7903,0.0,7.57339131472,0.00161732083694,25.1040540309
CR41620,1.1359550044,0.0,0.00169115023202,26.2500339014
CG7945,8.02848037669,3.07572733764,0.00176053230348,27.3269824146
Cow,8.52263692789,10.0706619115,0.00177491931746,27.5502976456
MRE16,8.67166830564,4.94548584825,0.00177491931746,27.5502976456
ytr,0.0,6.906331376,0.001828432202,28.3809246395
CG40191,0.0,3.04938804538,0.00205903263078,31.960304495
