,medianA,medianB,pvalue,pvalue_adj
beat-IIa,8.72875778017,0.0,5.13445780758e-06,0.0796970540892
Eip93F,0.0,6.16411945392,5.13445780758e-06,0.0796970540892
GILT3,8.65818945703,0.0,1.22446437935e-05,0.190061360963
br,0.0,8.96231612024,1.22446437935e-05,0.190061360963
CG3726,0.0,5.50922385553,1.60001094808e-05,0.248353699361
pxb,0.0,9.97750505326,1.88171500287e-05,0.292079802745
ab,8.20968294692,0.0,2.4291233778e-05,0.377048530702
rgn,10.709485577,8.02465647933,2.9587322254e-05,0.459254416027
Hsromega,10.3365271922,12.2099712089,3.0028801484e-05,0.466107056635
fru,0.0,10.5728794364,3.92892831811e-05,0.609848253538
Ccn,0.0,8.76439603794,6.2654363942e-05,0.972521037107
CG34393,0.0,7.93569133798,6.2654363942e-05,0.972521037107
beat-VI,0.0,8.80006534595,7.39782380629e-05,1.14829021121
fas,0.0,5.241988173,0.00011600356004,1.80060725894
CG15760,0.0,6.64759617836,0.000119835656962,1.86008906736
CG12038,7.7904874154,9.45005940914,0.000191538245668,2.97305664926
CG42750,0.0,2.3622839469,0.000191695863289,2.97550318997
beat-Ia,0.0,5.91485216298,0.000191695863289,2.97550318997
CG32698,0.0,3.61904014537,0.000191695863289,2.97550318997
sdk,0.0,4.49637297176,0.000191695863289,2.97550318997
Lerp,0.0,7.05395607547,0.00019433835008,3.01651986994
ytr,0.0,8.20763446681,0.000203467506621,3.15822263778
eIF3-S9,9.34074354897,8.38343047091,0.000236135092723,3.66528890925
ncm,0.0,6.2646885748,0.000240683285505,3.73588595761
CG42747,0.0,7.87105338228,0.000245190061008,3.80584012697
Cow,8.63643572562,10.325528905,0.000296021072947,4.59483909429
drl,7.74404116726,10.7727249608,0.000296021072947,4.59483909429
Hsp70Bc,0.0,4.12464699854,0.000301562738535,4.68085682754
hbs,0.0,8.09218203388,0.000301562738535,4.68085682754
CG15537,0.0,8.40012768477,0.000401100451324,6.22588120545
