,medianA,medianB,pvalue,pvalue_adj
Eip93F,0.0,6.20779907407,5.13445780758e-06,0.0796970540892
br,0.0,9.08996083103,5.13445780758e-06,0.0796970540892
CG3726,0.0,7.89072413517,5.13445780758e-06,0.0796970540892
ytr,0.0,7.90893941376,1.22446437935e-05,0.190061360963
GILT3,8.11503247707,0.0,1.60001094808e-05,0.248353699361
beat-IIa,8.49824383044,0.0,1.87923035691e-05,0.291694136
CG13300,0.0,5.7902612322,3.03089062316e-05,0.470454842527
drl,4.49784555014,11.0783888286,3.56123299774e-05,0.552774585909
CG7985,0.0,7.95076364284,0.000106995032231,1.66077689029
fru,0.0,10.1469125984,0.000148206009967,2.30045368671
ab,7.63781540401,0.0,0.000162360448308,2.52015887864
CG42313,6.46698314536,0.0,0.000191695863289,2.97550318997
CG12038,7.41926506106,9.43143533164,0.000225527629852,3.50063987056
pros,12.4713887452,11.5177075286,0.000238840864478,3.70728789844
rgn,11.4542646529,7.85978612703,0.000238840864478,3.70728789844
CG42748,0.0,8.37256192833,0.000308239766457,4.78449765495
pxb,0.0,10.133021297,0.000323022914551,5.01396167967
mCD8-GFP,10.8220254274,12.0981934909,0.00045046779818,6.99216116335
CG42674,0.0,5.73410314635,0.000505276606553,7.84290348691
Sirt2,0.0,1.55491747842,0.000542166280837,8.41550501115
Sytbeta,4.02190573496,0.0,0.000542166280837,8.41550501115
CG15537,0.0,7.76728138979,0.000542166280837,8.41550501115
Fas2,5.95121566278,10.7174912408,0.000660719458141,10.2556874293
Clic,9.09320139446,7.38414915869,0.0006753339723,10.482533918
CG10418,4.79978223101,0.0,0.000717893223829,11.1431386203
AGO2,0.0,8.34593052582,0.000746609897836,11.5888788342
CG30051,0.0,5.27812086443,0.000755145951111,11.7213754531
CG40472,3.93845441128,0.0,0.000792514928053,12.3014167132
fas,0.0,4.68824423266,0.000792514928053,12.3014167132
Gdh,9.63193030398,10.6289952289,0.000826019728117,12.8214782198
CG12091,4.36818239572,9.79724507109,0.000927243614384,14.3926753825
Sulf1,9.73152663935,6.86428302259,0.000982205636211,15.2457958853
CG3625,8.74108697662,10.2461367022,0.00100248323755,15.5605448133
Hsromega,10.7776378896,11.8194488695,0.00100475242783,15.5957671848
mt:ND5,5.35399830754,3.11392001529,0.00100475242783,15.5957671848
CG15651,0.0,9.15160957964,0.0010139646038,15.7387585801
rap,0.0,8.11428222628,0.00107504485903,16.6868463018
poly,7.31529348011,0.0,0.00113640233548,17.6392370513
Hsp70Bb,4.93370667835,5.91885401858,0.00121836740449,18.9114988526
beat-VI,0.0,7.65765727634,0.00122388950565,18.9972129066
Cdep,0.0,7.02033346031,0.00123829633922,19.2208357774
18w,0.0,6.3330652955,0.00126291265293,19.6029301988
Bsg25D,0.0,7.10306109118,0.00126291265293,19.6029301988
trn,8.64039886164,0.0,0.00126291265293,19.6029301988
Caf1-55,0.0,8.09849054536,0.00138410255674,21.4840398857
Mad,0.0,4.82693430725,0.00142779274305,22.1621989576
Atg6,3.81807112325,0.0,0.00142779274305,22.1621989576
Pvf3,3.25922856222,0.0,0.00142779274305,22.1621989576
CR45600,2.71832363808,0.0,0.00142779274305,22.1621989576
CG9467,0.0,2.30348772482,0.00142779274305,22.1621989576
CCHa2-R,1.33718826703,0.0,0.00142779274305,22.1621989576
CG14401,5.46286146473,0.0,0.00142779274305,22.1621989576
CG42788,2.3437276401,0.0,0.00142779274305,22.1621989576
Sec61gamma,4.14965946737,7.54851682306,0.00146044673523,22.6690542243
Diap1,9.2549008185,8.06676678682,0.00146972308396,22.8130417092
