,medianA,medianB,pvalue,pvalue_adj
br,0.0,9.60962520037,5.13445780758e-06,0.0796970540892
GILT3,8.90953849028,0.0,9.15336830931e-06,0.142078582897
ab,8.31128993531,0.0,1.11685890367e-05,0.173358839028
rgn,11.3432625543,5.71124942483,1.75893739454e-05,0.27302226238
His4r,10.612128648,8.29635470426,1.82922767695e-05,0.283932720016
fru,0.0,10.3572173115,1.87923035691e-05,0.291694136
CG3726,0.0,7.56561839675,1.87923035691e-05,0.291694136
MRE16,9.26058906619,4.30521234101,2.34743628248e-05,0.364369059766
28SrRNA-Psi:CR40596,6.1702466225,7.14828265333,3.0028801484e-05,0.466107056635
ATPsynD,9.83624480078,8.21938758808,3.0028801484e-05,0.466107056635
mt:CoII,10.3461564854,8.53255600398,3.0028801484e-05,0.466107056635
beat-VI,0.0,9.36944749936,3.03089062316e-05,0.470454842527
RpL38,8.34053821766,5.84437485703,3.82914473375e-05,0.594359845572
mt:Cyt-b,8.96774045835,7.09733106788,3.82914473375e-05,0.594359845572
RpL37a,9.54065764174,7.81699091173,4.86728378236e-05,0.755499788697
RpS15Aa,8.42891743713,6.23796597456,4.86728378236e-05,0.755499788697
RpS27,8.37943215541,6.48464430372,4.86728378236e-05,0.755499788697
CG34393,0.0,8.0744706701,5.07461880929e-05,0.787682331577
CR41535,5.86358062477,6.70198425704,6.1672877202e-05,0.957286399929
UQCR-Q,8.43615784333,6.42465330046,6.1672877202e-05,0.957286399929
Sec61beta,8.15684228697,6.20854969805,6.1672877202e-05,0.957286399929
RpS27A,8.97361363746,7.06516234549,6.1672877202e-05,0.957286399929
beat-IIa,8.77881730464,0.0,6.2654363942e-05,0.972521037107
Eip93F,0.0,5.43030520685,6.2654363942e-05,0.972521037107
Tctp,10.1374673696,9.01267804944,7.78979465439e-05,1.20913192626
Hsromega,10.0054377024,11.9414447175,7.78979465439e-05,1.20913192626
RpL35,8.21264285145,6.43177425694,7.78979465439e-05,1.20913192626
ATPsyndelta,8.91863501531,7.60641327358,7.78979465439e-05,1.20913192626
ATPsynG,8.50873913365,5.63353590283,7.78979465439e-05,1.20913192626
RpS7,10.6880676498,9.68539515975,7.78979465439e-05,1.20913192626
RpL23A,10.5490411577,9.0978433519,7.78979465439e-05,1.20913192626
ND-B14,8.03209447598,5.27603531509,9.77664335981e-05,1.51753058231
RpL39,7.63203361108,4.67545149623,9.80807368533e-05,1.52240919744
CG13364,8.2459864916,5.50708791066,9.80807368533e-05,1.52240919744
levy,8.71740289498,6.79422360428,9.80807368533e-05,1.52240919744
RpS23,8.06887998522,5.43037556667,9.80807368533e-05,1.52240919744
