,medianA,medianB,pvalue,pvalue_adj
beat-IIa,8.59968005719,0.0,5.13445780758e-06,0.0796970540892
br,0.0,9.75598487065,5.13445780758e-06,0.0796970540892
CG3726,0.0,7.38031307567,1.22446437935e-05,0.190061360963
ab,7.90370268379,0.54630593491,1.59244638206e-05,0.247179527424
Eip93F,0.0,5.82860565609,1.87923035691e-05,0.291694136
Fas2,3.48365087036,10.833735467,2.17429698644e-05,0.337494378236
drl,4.85948418113,10.8331615571,2.2595776672e-05,0.350731645504
GILT3,8.11157087815,0.0,2.43019981857e-05,0.377215615839
rgn,11.3432625543,7.80135957714,2.99179589652e-05,0.464386559058
fru,0.0,10.2915530683,3.03089062316e-05,0.470454842527
fas,0.0,5.50714361198,3.03089062316e-05,0.470454842527
CG32698,0.0,5.92024277918,6.2654363942e-05,0.972521037107
Prp31,7.7197020907,0.0,6.2654363942e-05,0.972521037107
CG34393,0.0,7.92770427735,8.37425492817e-05,1.29985184995
Hsp60,8.44501619021,10.3036693967,9.80807368533e-05,1.52240919744
pxb,0.480211557639,9.56047625869,0.000110207004978,1.71063313127
Ccn,0.0,8.31024476898,0.00011600356004,1.80060725894
beat-IIb,6.84725753171,0.0,0.00011600356004,1.80060725894
CG5021,0.0,7.83690069752,0.000119835656962,1.86008906736
Hsromega,9.80210764573,11.7025686059,0.000154022352814,2.39073496038
5-HT1A,0.0,7.80446441211,0.000186449746378,2.89407296328
Ca-beta,0.0,7.2054584243,0.000191427754366,2.97134160328
CR45600,5.12970789647,0.0,0.000191695863289,2.97550318997
CG6912,6.76620072539,0.0,0.000191695863289,2.97550318997
mub,8.62848490308,10.6717788529,0.000192101013517,2.98179193182
lola,7.83360793559,9.9051046949,0.000296021072947,4.59483909429
beat-VI,0.0,8.45310941496,0.000301562738535,4.68085682754
NUCB1,8.64384398055,9.91146910034,0.000361849544811,5.61662863455
CR41535,5.70205986968,6.80404389567,0.000365740995907,5.67703173847
mt:ATPase6,9.08320477664,7.47662152215,0.000365740995907,5.67703173847
CG42747,0.0,8.00163204537,0.00039571968757,6.14236099045
CG15537,0.0,8.08223467269,0.000401100451324,6.22588120545
Pi3K68D,0.0,7.64756939077,0.000401100451324,6.22588120545
Vha16-1,4.662115357,8.85117018981,0.00045046779818,6.99216116335
Mid1,0.0,8.17327498181,0.000490627225359,7.61551579203
sdk,0.0,5.39857020344,0.000542166280837,8.41550501115
CG42788,3.02060301403,0.0,0.000542166280837,8.41550501115
CG1291,0.0,5.66692300802,0.000542166280837,8.41550501115
Cow,8.18788838638,10.1846183319,0.00055308909204,8.58504888665
IA-2,7.77976421705,9.84279568463,0.00055308909204,8.58504888665
ATPsynD,9.79418253786,8.56478157571,0.000676970721546,10.5079395398
HIP-R,6.22582671104,7.58595120438,0.000676970721546,10.5079395398
mt:ND5,5.60111399804,3.67813584922,0.000676970721546,10.5079395398
Act5C,14.3383947025,13.9976832961,0.000676970721546,10.5079395398
CG7985,0.0,8.94033030931,0.000722323516879,11.211905629
klar,0.0,5.04868233401,0.000742842896261,11.5304074358
CG42458,0.0,4.45346012953,0.000742842896261,11.5304074358
ytr,0.0,7.23333203061,0.000746609897836,11.5888788342
Dis3,0.0,8.29689678668,0.000792514928053,12.3014167132
CR31514,3.60661926415,0.0,0.000792514928053,12.3014167132
Diap1,9.31746204989,7.92751279467,0.000818314149943,12.7018722354
CG13300,0.0,4.06495250939,0.000919774599492,14.2767413333
Non2,10.5192686599,9.71001778615,0.00100475242783,15.5957671848
mCD8-GFP,10.9863995381,12.4445981625,0.00100475242783,15.5957671848
Hsc70-3,9.99845569082,10.9525988839,0.00100475242783,15.5957671848
CG10915,0.0,8.44813744041,0.00111189349193,17.2588107817
CG8909,3.86841512403,0.0,0.00113640233548,17.6392370513
pros,12.4395569816,11.4670034216,0.00121836740449,18.9114988526
Nacalpha,8.52104472962,6.53356395036,0.00121836740449,18.9114988526
CG7048,8.16729680572,5.77984153828,0.00133721448484,20.7562432338
l(3)L1231,0.0,8.57851671485,0.00139888360254,21.7134712786
Pax,7.3659741156,10.1456564342,0.00141157064903,21.9103996143
su(w[a]),5.68962013097,8.89517733136,0.00141157064903,21.9103996143
Fip1,0.0,3.09435011018,0.00142779274305,22.1621989576
Unc-115b,0.0,1.39030256163,0.00142779274305,22.1621989576
CR44042,1.87191971759,0.0,0.00142779274305,22.1621989576
