,medianA,medianB,pvalue,pvalue_adj
fru,0.0,10.4727957179,1.87923035691e-05,0.291694136
br,0.0,9.22086683665,2.70325472882e-05,0.419599199007
Hsromega,10.1742284029,12.0559222408,3.0028801484e-05,0.466107056635
pxb,0.431169432623,10.4950740503,3.36991026146e-05,0.523077470784
GILT3,8.634399651,0.0,3.58926629413e-05,0.557125914175
beat-VI,0.0,9.23723515593,3.92892831811e-05,0.609848253538
Eip93F,0.0,5.77800724408,6.2654363942e-05,0.972521037107
rgn,10.6892360046,2.69274714107,7.28770520889e-05,1.13119760252
CG17544,0.0,8.63703138728,7.39782380629e-05,1.14829021121
IP3K2,0.0,9.86488589972,9.43200352927e-05,1.46403558781
mt:ND5,5.57072008617,3.31839097674,9.80807368533e-05,1.52240919744
ab,7.74302672731,0.0,0.000102961253475,1.59816457644
CG3726,0.0,7.83856048626,0.00011600356004,1.80060725894
CG7033,7.2981707748,0.0,0.000128393684088,1.99292676441
beat-IIa,8.53436198223,0.0,0.000151723321511,2.3550493965
CG32581,5.50636713154,0.0,0.000191695863289,2.97550318997
sdk,0.0,6.31690538081,0.000191695863289,2.97550318997
CG7991,0.0,3.86457907787,0.000191695863289,2.97550318997
CG11134,7.75443459471,4.1961593133,0.000232116999732,3.60292006985
Hsp70Bc,0.0,4.21130601421,0.000252741572561,3.92305468928
Fas2,7.15891574251,10.3828067304,0.00029277029605,4.54438053528
tsr,11.112429155,9.68964063504,0.000296021072947,4.59483909429
MRE16,9.21142151952,4.77284797767,0.000296021072947,4.59483909429
28SrRNA-Psi:CR40596,6.06159302152,7.1853342112,0.000296021072947,4.59483909429
CG42747,0.0,7.63126625222,0.000302203756243,4.69080670441
CR41620,1.08530977585,0.0,0.000302203756243,4.69080670441
CG12065,0.0,7.23106338765,0.000308239766457,4.78449765495
CG34356,2.7824912576,0.0,0.000308239766457,4.78449765495
Ac76E,0.0,7.42453915066,0.000318096176154,4.93748884626
ed,0.0,6.60578383559,0.000376532512733,5.84453766264
CR41535,5.86501935626,6.63416788131,0.00045046779818,6.99216116335
CG5886,0.0,7.71519563364,0.000542166280837,8.41550501115
CG32698,0.0,2.0781770104,0.000542166280837,8.41550501115
CG6912,6.12708791036,0.0,0.000542166280837,8.41550501115
Hsc70-2,0.0,6.0364925329,0.000542166280837,8.41550501115
CR45600,4.51220872938,0.0,0.000542166280837,8.41550501115
cl,6.56963442741,2.58468220959,0.000589256886706,9.14644539545
Pax,1.76016469667,10.0988914031,0.000621214340659,9.6424889957
Hsp70Bbb,0.0,2.05327768424,0.000634034528259,9.84148394764
CG41128,5.41270576548,2.05971853686,0.0006753339723,10.482533918
mt:CoIII,9.73210045664,8.27546762842,0.000676970721546,10.5079395398
ATPsynD,9.762028512,8.55876289897,0.000676970721546,10.5079395398
hth,12.0553491605,11.3760355614,0.000676970721546,10.5079395398
CG13364,8.15227470389,5.84539400272,0.000676970721546,10.5079395398
CG43222,6.74903478076,5.02823042069,0.000676970721546,10.5079395398
CG12125,0.0,8.79230091753,0.000717893223829,11.1431386203
18SrRNA-Psi:CR41602,1.0639167042,0.0,0.000742842896261,11.5304074358
mub,8.55365787284,10.083655838,0.00100475242783,15.5957671848
ND-MLRQ,6.30545806048,3.85373437859,0.00100475242783,15.5957671848
mt:lrRNA,5.12758225944,3.05109712517,0.00100475242783,15.5957671848
fne,11.0384787767,9.92549305951,0.00100475242783,15.5957671848
ctp,9.89499350988,10.7756449548,0.00100475242783,15.5957671848
RhoGAP19D,7.0640657089,3.93587938593,0.00110438931751,17.1423309864
sca,0.0,9.2863802857,0.00112871004054,17.5198372493
fas,0.0,5.13162095274,0.00113640233548,17.6392370513
pgant2,0.0,6.36719615444,0.00113640233548,17.6392370513
capt,8.73599861852,7.29967528584,0.00120776019566,18.746853757
RpS13,8.73935160256,7.18802758649,0.00121836740449,18.9114988526
RpS14b,7.34914650016,5.25228022112,0.00121836740449,18.9114988526
His4r,10.1969852137,8.80470034637,0.00121836740449,18.9114988526
RNASEK,6.88503859096,3.41789775634,0.00121836740449,18.9114988526
CycG,10.0913856409,11.1723611341,0.00121836740449,18.9114988526
Npc1a,0.0,7.28611858724,0.00126291265293,19.6029301988
beat-Ib,0.0,4.10567002147,0.00126291265293,19.6029301988
Gbeta5,8.21563262783,0.0,0.00135089837356,20.9686445544
CG30463,0.0,7.32797716437,0.00136672541789,21.2143119366
CG10019,0.0,6.55093661217,0.00138410255674,21.4840398857
beat-IIIb,0.0,5.41725281526,0.00139888360254,21.7134712786
CR45018,0.0,4.06570005232,0.00142779274305,22.1621989576
CG10639,0.0,3.38632784569,0.00142779274305,22.1621989576
RabX6,6.48287695672,0.0,0.00142779274305,22.1621989576
Diap1,9.31746204989,7.64496282313,0.00146972308396,22.8130417092
Uba1,8.93539582627,9.981132842,0.00147282307527,22.8611597743
CG10654,7.29269948489,0.0,0.00148723147035,23.0848068828
CG15715,6.27338420486,1.89575710959,0.0015028760232,23.3276416321
Mmp2,0.0,6.75024824052,0.00150721646069,23.3950139029
CG32856,2.17907218152,0.0,0.00156917424068,24.3567225639
Hmt4-20,0.0,7.23759749836,0.00157976558932,24.5211214775
CG9132,6.16262098266,2.32394464168,0.00158420443385,24.5900212222
smid,1.45131614521,8.7508611253,0.00165136891435,25.6325482885
AMPKalpha,0.0,7.60958035611,0.00169115023202,26.2500339014
ND-AGGG,5.79088753543,2.95386015228,0.00173908106987,26.9940163665
CG14818,6.76934426586,4.97794510776,0.00177131609779,27.4943684699
COX5B,8.27337237744,6.29423944375,0.00177491931746,27.5502976456
stai,9.53441681755,10.4778850132,0.00177491931746,27.5502976456
CG30172,8.65787758151,7.44991232787,0.00177491931746,27.5502976456
