,medianA,medianB,pvalue,pvalue_adj
br,0.0,9.02761966801,5.13445780758e-06,0.0796970540892
Eip93F,0.0,6.36699013287,5.13445780758e-06,0.0796970540892
CG3726,0.0,7.92831493187,1.22446437935e-05,0.190061360963
ab,7.59256595641,0.585697845845,2.05109686014e-05,0.318371254631
fru,0.0,10.3766347006,3.03089062316e-05,0.470454842527
GILT3,8.06313173287,0.0,3.12804076921e-05,0.485534488196
Pax,1.76016469667,10.6285661894,4.29865050075e-05,0.667236530727
pxb,0.0,10.1093192519,5.1305805304e-05,0.796368709929
CG34393,0.0,8.78331572756,6.2654363942e-05,0.972521037107
drl,0.0,11.1374749984,6.44528980183e-05,1.00043788304
rgn,11.5941012015,6.20675835887,7.53563582746e-05,1.16968139314
CG6439,6.30042516891,9.24309256028,7.53563582746e-05,1.16968139314
beat-VI,0.0,8.86160395781,8.30327653547e-05,1.28883458384
Hsp70Bc,0.529690746035,4.07840936029,0.000138338286964,2.14728689026
nAChRalpha3,0.0,5.33809848336,0.000188639994557,2.92806999551
spri,0.0,2.05181657257,0.000191695863289,2.97550318997
qvr,7.01112984814,2.20981440508,0.000225527629852,3.50063987056
beat-IIa,8.48822418742,0.0,0.000239209057348,3.71300298815
dally,0.0,6.17870597108,0.000260993147107,4.05113562939
pic,0.0,9.05201551294,0.000301562738535,4.68085682754
IP3K2,0.0,8.98328031626,0.000302203756243,4.69080670441
Ccn,0.0,8.09630492645,0.000386116522864,5.99330066789
fas,0.0,5.36308481741,0.000386116522864,5.99330066789
beat-IIb,8.31165335478,0.0,0.000476968848332,7.40351046381
Arc1,7.21860614085,0.0,0.000542166280837,8.41550501115
CG42750,0.0,1.65331577213,0.000542166280837,8.41550501115
ara,4.94274050196,0.0,0.000542166280837,8.41550501115
spas,0.0,8.89035397391,0.00058095302954,9.01755292451
pyd,0.0,7.3930937816,0.000614632174771,9.5403206168
Fas2,3.48365087036,10.4309901657,0.000644725598377,10.007430738
CG12991,0.0,8.24861549397,0.000746609897836,11.5888788342
GstZ2,8.58843180318,0.0,0.000916382889454,14.2240952101
pros,12.4988851211,11.5785862102,0.00100475242783,15.5957671848
eys,0.0,8.70710842042,0.00112871004054,17.5198372493
CG17544,0.0,8.93472097078,0.00112880308385,17.5212814675
Sirt1,0.0,8.40347470704,0.00125050505117,19.4103394042
CG13300,0.0,3.79495117522,0.00138410255674,21.4840398857
Npc1a,0.0,6.69467693289,0.00139888360254,21.7134712786
CG6912,6.76620072539,0.0,0.00142779274305,22.1621989576
Dgk,0.0,1.34475459806,0.00142779274305,22.1621989576
stmA,0.0,8.58329567702,0.00142779274305,22.1621989576
CR45600,4.51220872938,0.0,0.00142779274305,22.1621989576
CG42674,0.0,4.32815771095,0.00142779274305,22.1621989576
CG32581,4.99587141709,0.0,0.00142779274305,22.1621989576
Hsc70-2,0.0,5.92362288008,0.00142779274305,22.1621989576
Unc-115b,0.0,1.67687755882,0.00142779274305,22.1621989576
NPFR,6.01386434586,0.0,0.00142779274305,22.1621989576
Non2,10.1386018891,9.34720920265,0.00147282307527,22.8611597743
mt:ATPase6,8.64657843074,7.15320944665,0.00147282307527,22.8611597743
Fie,7.98298911822,0.0,0.00150721646069,23.3950139029
Sgt,0.0,5.76039655102,0.00151213077469,23.4712938847
CG5191,0.0,7.61317530167,0.00156917424068,24.3567225639
p,5.19206115458,9.38672910894,0.00157976558932,24.5211214775
IleRS,0.0,8.63485103908,0.00171566764987,26.6305932612
Vha36-1,6.93445913174,8.36345593209,0.00173908106987,26.9940163665
mt:CoIII,9.02184451867,8.20840360184,0.00177491931746,27.5502976456
stai,8.94547567412,10.3459830369,0.00177491931746,27.5502976456
CG34356,3.60139983985,0.0,0.00196453706682,30.4935443511
Pde1c,6.98039819376,0.0,0.00197494511039,30.6550980034
Ac76E,0.0,7.52849854192,0.00201135394335,31.2202359087
CG3625,5.41742069548,9.49850862937,0.00209086789089,32.4544514023
Su(dx),0.0,7.48878047335,0.00209647825016,32.541535399
Psa,10.1371128469,8.97129918708,0.00211572035207,32.8402113049
prominin-like,8.57962385064,9.89480613931,0.00211572035207,32.8402113049
Pten,0.0,7.07405727269,0.00228171554653,35.4167887132
Sulf1,9.38704184614,3.14831714206,0.0022921955282,35.5794589887
pgant2,0.0,7.30242929545,0.00237647722609,36.8876795033
CG10375,0.0,6.52802221279,0.00237816800051,36.9139237038
uex,0.0,6.86180437635,0.00242461696602,37.6349045466
Ace,6.00483581954,9.37450331015,0.00250604271143,38.8987949668
Sec61gamma,6.07771499789,7.58349201844,0.00253472786605,39.3440459369
mt:lrRNA,3.9237894955,2.472266531,0.00254913889704,39.5677339598
Hsromega,10.3865421919,12.0621213833,0.0025539527125,39.6424540034
TER94,9.36447840239,10.5686019972,0.0025539527125,39.6424540034
ICA69,8.88291687973,5.92890850567,0.00261422729693,40.578036103
CG12038,6.09815778072,10.0604660215,0.00261422729693,40.578036103
CG4896,0.0,7.1185636875,0.0027480089233,42.6545945074
CG12279,4.57106326844,0.0,0.00286910496103,44.534247205
tai,0.0,5.58452735377,0.00291155513335,45.1931587799
CR43283,1.91893966387,0.0,0.0029371589306,45.5905809207
CG11134,7.81955192856,3.88297116275,0.00293985221537,45.632386087
mt:ATPase8,3.67440532287,2.647230252,0.00304947296561,47.3339193722
mt:ND5,5.35399830754,3.45696953587,0.00304947296561,47.3339193722
CG1486,8.35939379388,0.0,0.00309625179863,48.0600204183
CG15651,0.0,9.00262530746,0.00319987388694,49.6684424731
Scgalpha,0.0,8.23346922172,0.00344965301637,53.54551412
mgl,2.49366532414,6.48210257065,0.00350437791695,54.3949540269
CG13807,1.58120525325,0.0,0.00352705120034,54.7468887317
CG30373,0.0,1.30519163794,0.00352705120034,54.7468887317
Egm,0.0,1.4119857388,0.00352705120034,54.7468887317
Vti1a,0.535541499395,0.0,0.00352705120034,54.7468887317
Liprin-beta,0.0,2.41967103376,0.00352705120034,54.7468887317
sdk,0.0,1.48298209873,0.00352705120034,54.7468887317
Spn42Da,0.0,2.13476160427,0.00352705120034,54.7468887317
Shroom,3.28043178227,0.0,0.00352705120034,54.7468887317
Sgf29,0.0,1.65925228627,0.00352705120034,54.7468887317
CG14401,2.79296239593,0.0,0.00352705120034,54.7468887317
Sas10,3.65151134269,0.0,0.00352705120034,54.7468887317
