,medianA,medianB,pvalue,pvalue_adj
br,0.0,9.19363315275,5.13445780758e-06,0.0796970540892
CG3726,0.0,8.39544803612,5.13445780758e-06,0.0796970540892
beat-IIa,8.62846132867,0.0,5.13445780758e-06,0.0796970540892
pxb,0.0,10.1656396457,1.11685890367e-05,0.173358839028
ab,8.497628149,0.0,1.46238770616e-05,0.22699181975
rgn,10.8192566063,7.88048883804,1.80085268433e-05,0.279528353662
fru,0.0,10.271042652,1.87923035691e-05,0.291694136
Eip93F,0.0,6.10318330168,1.87923035691e-05,0.291694136
GILT3,8.56701621988,0.0,2.17621775141e-05,0.337792519373
beat-VI,0.0,9.76419287366,3.03089062316e-05,0.470454842527
MRE16,9.5843205637,5.30757517803,7.78979465439e-05,1.20913192626
Pp2B-14D,0.0,7.33602189865,0.000101473982004,1.57507914867
Neb-cGP,8.25786023672,5.98650147142,0.000123103116411,1.91080657294
Tom7,6.42269577518,3.96309751304,0.000123103116411,1.91080657294
CG34393,0.0,8.17551073823,0.000148206009967,2.30045368671
mt:CoIII,9.86166429718,8.55086552548,0.000154022352814,2.39073496038
fas,0.0,5.28990115858,0.000191695863289,2.97550318997
CG15772,0.0,6.27491169933,0.000191695863289,2.97550318997
sdk,0.0,6.47745762102,0.000191695863289,2.97550318997
ATPsyndelta,8.93908624624,7.23408150468,0.000192101013517,2.98179193182
RNASEK,7.29100790772,4.01391627311,0.000192101013517,2.98179193182
hbs,0.0,8.07835262805,0.000203467506621,3.15822263778
Unc-115a,6.98052956344,2.15789219687,0.000215892781976,3.35108776183
Pax,7.63177189447,10.2225461294,0.000225527629852,3.50063987056
pros,12.4567592656,11.4195312495,0.000238840864478,3.70728789844
RpS15,9.64775065566,7.70175740329,0.000238840864478,3.70728789844
CG32982,7.20661218206,1.97601982932,0.00029277029605,4.54438053528
NaPi-III,8.06722316395,9.71235033056,0.000295206040972,4.58218816797
UQCR-11,8.32076233323,5.94269148574,0.000296021072947,4.59483909429
Hsp70Bc,0.0,3.79282311268,0.000313816746402,4.87106353765
CG7630,8.58373716674,6.90376887422,0.000365740995907,5.67703173847
Hsromega,10.1676920147,11.9700375055,0.000365740995907,5.67703173847
RpL38,8.54911253548,6.21892330478,0.000365740995907,5.67703173847
ND-MLRQ,6.09298947943,4.24458293525,0.000365740995907,5.67703173847
RpS27,8.30621532229,6.2710191066,0.000365740995907,5.67703173847
ed,0.0,5.10276202849,0.000380367227827,5.90406011033
CG17544,0.0,8.57347916854,0.000386116522864,5.99330066789
Rpn1,5.97235789724,9.30318305086,0.000427583200774,6.63694644241
RpL39,8.03264465195,4.85066106145,0.00045046779818,6.99216116335
CG13751,5.22892023894,1.83556602159,0.000456211008337,7.0813072714
Pih1D1,0.0,6.62854291114,0.000505276606553,7.84290348691
Sytbeta,4.37395192264,0.0,0.000542166280837,8.41550501115
CG42313,3.37738522254,0.0,0.000542166280837,8.41550501115
CG7991,0.0,3.22976123371,0.000542166280837,8.41550501115
CR31953,1.65142669628,0.0,0.000542166280837,8.41550501115
Ccn,0.0,6.77877376362,0.000542166280837,8.41550501115
CG15537,0.0,5.92668141386,0.000542166280837,8.41550501115
CG32581,5.48597138952,0.0,0.000542166280837,8.41550501115
CG32698,0.0,2.02806094718,0.000542166280837,8.41550501115
18w,0.0,5.38949163545,0.000542166280837,8.41550501115
RpL41,7.74382264363,5.73315759023,0.00055308909204,8.58504888665
mCD8-GFP,11.4132856354,12.1532547721,0.00055308909204,8.58504888665
nAChRalpha7,10.3993584508,11.2898126158,0.00055308909204,8.58504888665
RpL36,8.82122190534,7.23112417701,0.00055308909204,8.58504888665
Mad1,7.33677761082,0.0,0.00058095302954,9.01755292451
CG6180,7.72238417974,5.98376209856,0.000660719458141,10.2556874293
LRP1,0.0,8.15858121471,0.000673062917559,10.4472826064
Nlp,9.59302714175,8.35662969498,0.000676970721546,10.5079395398
CR40668,4.20897340371,5.23136204997,0.000676970721546,10.5079395398
eIF5B,0.0,7.86459484597,0.000746008722863,11.5795473963
ytr,0.0,8.14969639556,0.000755145951111,11.7213754531
exp,1.99946110642,0.0,0.000792514928053,12.3014167132
ND-B17.2,7.98700975694,5.83309454955,0.000824088988833,12.7915092847
ND-B15,6.26878527481,4.1753428222,0.000824088988833,12.7915092847
hth,12.0599064979,11.2479115697,0.000826019728117,12.8214782198
ND-AGGG,6.45175345751,4.025366423,0.000826019728117,12.8214782198
28SrRNA-Psi:CR40596,6.35488822584,7.19368299433,0.000826019728117,12.8214782198
drl,8.45183401348,10.5647291599,0.000826019728117,12.8214782198
ND-13B,7.07673432662,5.35782140528,0.000826019728117,12.8214782198
Nph,7.35492161757,5.82227077423,0.000826019728117,12.8214782198
mt:ATPase6,9.2777128501,7.63680455038,0.000826019728117,12.8214782198
mask,3.20070726047,9.2440920799,0.000959980575337,14.9008184904
Gfrl,3.04660756419,8.27253064605,0.000995695028697,15.4551782354
Art4,5.29802958076,8.93336368947,0.00100248323755,15.5605448133
ATPsynO,9.70942487935,8.69414057816,0.00100475242783,15.5957671848
mt:Cyt-b,8.8989871283,7.51883177171,0.00100475242783,15.5957671848
Cow,8.78033113852,10.1125572479,0.00100475242783,15.5957671848
CG17059,5.199156514,2.85009578391,0.00100475242783,15.5957671848
RpL10,10.047732443,8.87358883225,0.00100475242783,15.5957671848
CG3918,7.27668907745,0.0,0.00108495092142,16.8406082023
Fie,8.31153963282,0.0,0.00108495092142,16.8406082023
CG30463,0.0,7.71226389879,0.00111189349193,17.2588107817
ND-PDSW,7.0732609907,4.39524060322,0.00116590237631,18.0971366851
Toll-6,3.49058692562,9.63232157613,0.00119195654579,18.5015495037
CG41128,5.11726453377,2.08207464618,0.00120776019566,18.746853757
VhaM9.7-a,7.53635446359,6.16523112509,0.00121836740449,18.9114988526
RpL35,8.11033164114,6.3172516735,0.00121836740449,18.9114988526
Cyp1,11.7968055102,11.0176735949,0.00121836740449,18.9114988526
CG30172,8.88723567825,7.23488032184,0.00121836740449,18.9114988526
RpS28b,8.19091802719,7.05394035194,0.00121836740449,18.9114988526
mt:CoII,10.2387386446,8.71858568969,0.00121836740449,18.9114988526
Hsp70Ab,4.78798755392,6.30314628365,0.00121836740449,18.9114988526
CG5446,8.81619297987,6.98219375218,0.00121836740449,18.9114988526
RpL29,6.49750900755,4.53572464219,0.00121836740449,18.9114988526
stai,9.09551231571,10.2499939306,0.00121836740449,18.9114988526
His4r,10.6224723076,8.77635159425,0.00121836740449,18.9114988526
VhaAC45,9.06163192142,1.65266301735,0.00122607677974,19.0311637751
CG2021,6.02637144025,0.0,0.00137316776791,21.3143100934
GstZ2,9.10962673298,2.25497260067,0.00141157064903,21.9103996143
Tret1-1,0.770016425307,0.0,0.00142779274305,22.1621989576
CR45600,4.74814213534,0.0,0.00142779274305,22.1621989576
Inos,7.09998864782,0.0,0.00142779274305,22.1621989576
CG6912,6.63916522284,0.0,0.00142779274305,22.1621989576
CG32368,2.6729743297,0.0,0.00142779274305,22.1621989576
MsR1,0.0,5.2724180479,0.00142779274305,22.1621989576
CG3008,3.82244637815,0.0,0.00142779274305,22.1621989576
Hsp60,8.64770597296,10.331870145,0.00146972308396,22.8130417092
RpS30,8.55539375582,7.70128519994,0.00147282307527,22.8611597743
tsr,11.3713135064,10.1244798278,0.00147282307527,22.8611597743
ATPsynE,8.15486609554,6.34518514714,0.00147282307527,22.8611597743
cpx,7.58435737365,9.17033343186,0.00147282307527,22.8611597743
lwr,8.8976425423,7.63000192603,0.00147282307527,22.8611597743
sun,6.66964754586,3.78503600825,0.00147282307527,22.8611597743
CG7970,6.33800617462,0.0,0.00156917424068,24.3567225639
AP-2alpha,0.0,7.65962626439,0.00157976558932,24.5211214775
tau,4.98568378877,7.9634697475,0.00158420443385,24.5900212222
CG11190,8.38316114406,0.0,0.00161732083694,25.1040540309
pgant2,0.0,6.94841083619,0.00166511987523,25.8459907033
CG11985,5.57124514584,3.37861919701,0.00176053230348,27.3269824146
RpS25,9.73521089523,8.40377548763,0.00177491931746,27.5502976456
RpS27A,8.62551724794,7.22640260878,0.00177491931746,27.5502976456
RpS6,9.76830941054,8.62918010388,0.00177491931746,27.5502976456
RpS14a,9.16821051681,8.25771624067,0.00177491931746,27.5502976456
Diap1,9.25360769905,7.47342780773,0.00177491931746,27.5502976456
mt:lrRNA,4.77920303353,2.60185623171,0.00177491931746,27.5502976456
CG1427,5.79408257785,0.0,0.00196453706682,30.4935443511
CG13300,0.0,6.13516951479,0.00196453706682,30.4935443511
CG8149,7.37880494986,0.0,0.00197494511039,30.6550980034
MED31,7.07804801452,0.0,0.00197494511039,30.6550980034
