symbol,mutual_information,cumulative_information,relative_cumulative_information
CG42458,0.285208152076,0.285208152076,0.0631750717534
CG31475,0.263743158737,0.568684677581,0.12596657932
CG31997,0.25655882654,0.886109439566,0.196277795773
RapGAP1,0.161829875228,1.15335879781,0.255474902377
CG15236,0.149337921206,1.43526704227,0.317919027631
RhoGEF3,0.0944856770764,1.79136669186,0.396796930491
Tango13,0.121316252557,2.21848252625,0.491405283331
CG8360,0.0726238135842,2.70574675288,0.599336814237
CG2931,0.0670604726537,3.16927896578,0.702011582109
CG5168,0.0640503296809,3.59933799152,0.797271866963
CG14669,0.0741129728735,3.90782815522,0.865604023969
GluClalpha,0.0752721569523,4.12189459749,0.913020841307
Cbp20,0.0648129885471,4.2612094633,0.94387980021
pog,0.0699148718819,4.34768396441,0.963034346715
cathD,0.0645001343019,4.40424665843,0.975563274193
CG14883,0.0625046430223,4.44194067173,0.9839126919
Tet,0.0940548641349,4.46495052484,0.989009492641
CG11221,0.0751892608137,4.48490617894,0.993429772604
