symbol,mutual_information,cumulative_information,relative_cumulative_information
Dtg,0.401600542038,0.401600542038,0.0889565844271
Imp,0.363184708382,0.780068216423,0.172789119758
CG42339,0.350915000404,1.1476687444,0.254214526299
CG34362,0.266972719851,1.48939402602,0.329908432764
sano,0.214150333872,1.81204419041,0.40137710271
CG13300,0.192999191154,2.13935287538,0.473877658911
CG30089,0.278061631773,2.50261841719,0.554342843731
CG12355,0.122679978892,2.88071558061,0.63809330898
CG44422,0.125662646301,3.24840031788,0.719537368311
GstZ2,0.197880410982,3.61852899927,0.801522773828
ras,0.0781501951767,3.91543932759,0.867289937773
CG17931,0.0764780353031,4.12702369563,0.91415696291
GluRIB,0.113127504423,4.28101105367,0.948265954264
CG6999,0.10939523836,4.37316118169,0.968677681305
CG4502,0.0759578123549,4.42888697161,0.981021230222
MYPT-75D,0.110344230149,4.46022251763,0.98796221474
CG11191,0.0765089662873,4.47909119835,0.992141724511
