symbol,mutual_information,cumulative_information,relative_cumulative_information
CG17278,0.728365845438,0.728365845438,0.161336778817
Imp,0.363184708382,1.07626123071,0.238397394957
Gfrl,0.287517073183,1.3794610895,0.305557722231
CG10947,0.225141557289,1.63853350761,0.362943594565
sano,0.214150333872,1.91820690437,0.424892689565
CG12880,0.22951961241,2.18563559564,0.484129519358
CG7985,0.116189868519,2.4604528709,0.545002958483
RhoGEF3,0.0944856770764,2.8072439855,0.621818972992
Glo1,0.0776833192371,3.17720538559,0.703767324842
Gycbeta100B,0.0766428172393,3.51780739251,0.779212420188
CG42361,0.0697081670793,3.85094420034,0.85300393556
Liprin-gamma,0.1134260422,4.08248038575,0.904290390805
CG4502,0.0759578123549,4.23444786076,0.937951967685
CG30156,0.071794226328,4.32841115068,0.958765319404
CG13737,0.235208381736,4.39202986241,0.972857191076
Gprk2,0.0911246236807,4.43056077982,0.981391987344
baz,0.0825681855277,4.45884212683,0.987656451083
CG45186,0.109446278571,4.47520009524,0.99127982517
