symbol,mutual_information,cumulative_information,relative_cumulative_information
CG8861,0.39110392784,0.39110392784,0.0866315304259
Sulf1,0.312283312262,0.733896280979,0.162561798718
Pde9,0.196450222565,0.994782479999,0.220349432846
CG43729,0.189321839004,1.26407205901,0.279998458839
nAChRalpha3,0.160434857392,1.54919574677,0.343154821312
pgant2,0.0847603475043,1.88669485342,0.417912608295
Liprin-gamma,0.1134260422,2.29914548436,0.509272543189
nAChRalpha1,0.106624115786,2.74278347486,0.607540638536
CR31032,0.0978763122019,3.20059122334,0.708947408116
sdt,0.0852364937754,3.60854830865,0.799311999551
CG12608,0.0709049271962,3.92501998564,0.86941210278
Inos,0.0669718909921,4.16413391619,0.922377067524
l(1)G0193,0.0688764298696,4.29420410747,0.951188283498
CG14104,0.0755320647966,4.37512840731,0.969113431892
UQCR-6.4,0.069980213059,4.42779999823,0.98078046003
CG18769,0.0989280574085,4.45829864014,0.987536065987
Gyc-89Db,0.12225597863,4.47465660854,0.991159440075
