symbol,mutual_information,cumulative_information,relative_cumulative_information
Cngl,0.28307895033,0.28307895033,0.0627034426217
heph,0.251095484704,0.552423926882,0.122364739454
rdgA,0.242963395399,0.844138533138,0.186981024254
oaf,0.21412209282,1.14586358639,0.253814674521
Ca-alpha1T,0.171827749644,1.46042387942,0.323491396376
MESR3,0.271239069415,1.81427401177,0.401871019602
CG6999,0.10939523836,2.16476739768,0.479507106239
trio,0.0611185742178,2.57504084057,0.570384782786
CG10340,0.0710926502376,3.0201192094,0.668971929338
nAChRalpha6,0.138187920584,3.42945231457,0.759641316247
Prp3,0.0736591559345,3.77598894483,0.836400961168
hpo,0.0624417218341,4.04535849722,0.896067701676
Chc,0.0606065740949,4.22215907853,0.935229939251
CG6180,0.0627825655168,4.33463026428,0.960142885037
CG3527,0.0704014886903,4.41114861241,0.977092092477
CG9953,0.0699424181465,4.45080985133,0.985877260772
ko,0.0952820174253,4.47381970444,0.990974061514
