symbol,mutual_information,cumulative_information,relative_cumulative_information
Cngl,0.28307895033,0.28307895033,0.0627034426217
bru-3,0.233389792572,0.522878083444,0.115820183257
MESR3,0.271239069415,0.770681279434,0.170709864963
CG31997,0.25655882654,1.02659857011,0.22739686035
Pde11,0.184485709261,1.30388786709,0.288817864995
app,0.179537379208,1.63353465294,0.36183632256
Tbh,0.184276798346,1.98490065572,0.439665698317
nAChRalpha1,0.106624115786,2.36412996597,0.523666939908
CG34155,0.195162727589,2.76291875221,0.612000705971
Dgk,0.0866219123897,3.151334953,0.69803689104
sced,0.0791407922794,3.52015896447,0.779733305463
Pde6,0.117801019098,3.81779245035,0.845660652526
GluRIA,0.158196292491,4.04073415639,0.895043386411
CG1358,0.094743524627,4.204585669,0.931337338707
slo,0.0774280919808,4.31529008309,0.955858935487
CG4238,0.0791273650947,4.37970235079,0.970126583885
Dop1R2,0.204484335068,4.41725701042,0.978445134036
NnaD,0.0817939219127,4.45051643392,0.985812267307
grim,0.116822789857,4.47352628703,0.990909068048
