symbol,mutual_information,cumulative_information,relative_cumulative_information
IA-2,0.411101913615,0.411101913615,0.0910611870717
CG34354,0.318438739906,0.750248074781,0.166183805099
Tbh,0.184276798346,1.00144040142,0.221824196663
RapGAP1,0.161829875228,1.29606577029,0.287085230346
ST6Gal,0.178831904032,1.63619674837,0.362425990381
CG42674,0.160269456243,2.01765915242,0.446921873727
CG42732,0.107376175425,2.44845931809,0.542346324884
CG14977,0.0658742245206,2.93091244019,0.649212171405
CG42260,0.0732577191526,3.4092078618,0.755157065896
Atet,0.0677533266533,3.82754717173,0.847821373453
CR45009,0.122835973781,4.12777390346,0.914323137802
CG15522,0.140765603894,4.30609884799,0.953823029667
snRNP-U1-C,0.0617863481146,4.41395274213,0.977713221626
para,0.0916983729476,4.46800472384,0.98968601342
Liprin-gamma,0.1134260422,4.49461226265,0.995579720037
