symbol,mutual_information,cumulative_information,relative_cumulative_information
Gfrl,0.287517073183,0.287517073183,0.0636865096471
Trim9,0.253510383885,0.560688894842,0.124195472342
CG12880,0.22951961241,0.828367716855,0.18348770738
sick,0.156264014604,1.0926030935,0.242017201569
Shawl,0.134987890213,1.37619025724,0.304833216072
CG42340,0.102796455754,1.72440259296,0.381964038367
CG32706,0.0846568114692,2.1363623057,0.473215232352
Baldspot,0.0774974409353,2.58964596947,0.573619893914
sxc,0.061669937286,3.08056479887,0.682360938119
CG9992,0.0720820432171,3.53075037704,0.782079357791
Pglym78,0.0878916617699,3.89511122065,0.862787157591
CG2269,0.107429081915,4.16107971719,0.921700546745
scf,0.0615534406951,4.33852136739,0.961004784377
trio,0.0611185742178,4.41893081863,0.978815891158
Arpc2,0.0698900192463,4.46411362074,0.98882411408
CG34356,0.0686232736533,4.48934076874,0.99441205704
