symbol,mutual_information,cumulative_information,relative_cumulative_information
IA-2,0.411101913615,0.411101913615,0.0910611870717
rdgA,0.242963395399,0.678169537253,0.150218038527
aret,0.234832195147,0.970926645521,0.215065242881
CG1402,0.252720880133,1.27062317402,0.281449564489
CG10947,0.225141557289,1.59799946812,0.353965096457
CG32521,0.182461917831,1.92005545564,0.425302153174
CG42361,0.0697081670793,2.2488558841,0.498133138225
beat-Va,0.148015501164,2.61815544011,0.579934888208
GLS,0.0685402839225,3.00686431391,0.666035901853
Nc73EF,0.0641234787723,3.39210287687,0.751368223809
sced,0.0791407922794,3.71884493601,0.823743269476
CG31323,0.15988487845,3.95963900571,0.877080393679
CG17931,0.0764780353031,4.13392869169,0.915686455033
CG34383,0.131824665179,4.25359524884,0.942193212568
Mkp3,0.0712577590389,4.3379778807,0.960884399281
NnaD,0.0817939219127,4.39202986241,0.972857191076
CG9922,0.076386573327,4.42918038902,0.981086223687
GluClalpha,0.0752721569523,4.45524444113,0.986859545208
CG31808,0.126521502317,4.46854821054,0.989806398516
f,0.164772225675,4.48047158914,0.992447488168
